gradient,trait_pre,st,term,statistic,trait_type,trait,trait_abr,trait_pre2,ii,chisq_perm2
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.3329196543594018,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.0017361111081910865,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.8071498274124933,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.08348480288465204,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.013227878494164772,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,1.272630098345341,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.3586769867765187,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.014145391206334356,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,1.1540919314686449,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,3.9193145137318006,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.40744975197038963,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.48865895388500324,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.09491154333185407,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.008320402138631148,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,1.009315425124196,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,3.4826224185262133,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.08059998082280649,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.4189408768940042,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.24458782821384978,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.5885266948936572,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.07163048684816839,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.002696493975572434,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.8025680654146421,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.022508807204497265,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,2.829542659537632,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.29954252902676903,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.3344585921124514,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,1.428241436947601,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.3982112284500932,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,4.839246648125041,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.7682052764857736,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.7752885099642807,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,3.202879184680301,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.6871709896095314,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.007294973531985681,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.1615088416835009,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.14437671579444616,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,3.109631254589603,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.060576920845686714,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.42293670150656654,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.08047796338682657,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.02821950588235618,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.021810931146658673,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.0411536915058951,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.21484513382525774,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,6.282632343234718,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.006319861343014615,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.319668072520869,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.10036914149560917,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,2.13649768292568,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.42189142413869535,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,2.7628998020453306,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.0023954165783214615,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.2215453024347437,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.4860850794671406,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.0925801205579483,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,3.2400208661296697,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.2893495318070904,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.5122828924752374,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.015893720960962508,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,1.2001175836190328,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.07307688244883179,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.01300955092218604,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,1.5941600806960086,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.043687482486679065,leaf,leaf_number,LN  ,"leaf
number",4,
elevation,leaf number,"mod <- glmer(value ~ population + (1|exp_id) + (1|exp_labgroup), family = 'poisson', data = d)",population,0.16322678622652678,leaf,leaf_number,LN  ,"leaf
number",4,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.4743147070017415,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,2.1770938603303422,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,3.500163908790201,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.1016462908650835,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.3831249220772261,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.4301048463165526,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,1.7553831808858835,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.14921065458781976,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,5.011346607188693,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.5690733111700559,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,1.2628567600693452,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,3.1099225483409185,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.6327096714676211,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.7968751482500653,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,1.5213546061592071,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.04134799172712466,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.03134813821898558,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.14676444006105796,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.7981882676960252,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,2.0134697085409505,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.08993549833968854,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.11743266356860749,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.05141788229383277,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.22955387528474328,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.30789492523574524,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.9378949408342903,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,1.011921063128382,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.5203082509000028,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.6085292823035171,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.5900521414864925,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,3.4454375382617104,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.0807083798679838,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,1.1759630404340375,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.48583493364946917,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.1202759528282625,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,1.254344263854503,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.8974555322878955,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,1.7380616037615741,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.8422916635471616,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.1870242308131484,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,2.2873349526196907,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.02874324120798543,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.041339722544516816,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.010272059391459728,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.038541103880060094,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.00759817056780093,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.3604838197608115,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,2.0331809776702245,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.3584457685250425,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,1.5538076896156932,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.6527751794120963,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,1.4873721005436613,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,1.3312243997930824,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.612750079174375,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.07156806232073647,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,1.0554174177113842,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,2.4230398283289074,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,1.472831685205775,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.25777073432466824,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.10229706092807507,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,1.4019756645259442,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,1.0437700214374268,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.2641077844014328,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,7.543788168052601,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,9.828767679236286e-5,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.8322827245689008,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.48989063335238714,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,4.884759162076426,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,6.1729176459071935,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,1.0237620308935196,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.025957357775625935,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.0038293872199460055,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.1504194518978311,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.011251505520961326,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,2.441313429707061,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.8114980955204232,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.03442453907718924,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,1.4689771562516654,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.21423906898288808,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,3.5553558929924898,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,2.559246279750717,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.5215743814365813,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
urbanization,shoot height (cm),"mod <- lmer(value ~ population + (1|exp_id) + (1|exp_labgroup), data = d)",population,0.0011415050134124217,shoot,shoot_height,SH  ,"shoot
height
(cm)",5,
