gene,Hs,Ht,Gst_est,Gprime_st,D_het,D_mean,n_snps,sequence_length,tops
rspR_2,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,1,711,0
rutB_1,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,2,651,0
rutB,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,2,651,0
rutE,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,10,597,0
scpB_1,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,1,721,0
sdh,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,8,729,0
secA,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,17,2712,0
secB,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,1,549,0
sgrR_3,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,5,1624,0
mppA,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,5,1624,0
siaP_4,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,8,1011,0
slyA_2,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,9,453,0
sodC,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,4,519,0
spuD_1,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,6,1041,0
ssuC_4,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,15,864,0
suhB_2,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,5,819,0
surE,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,12,771,0
tatA,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,1,207,0
tatC,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,4,843,0
tdh_2,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,3,1167,0
tesB,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,1,885,0
thrB_1,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,8,981,0
tktB,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,18,1995,0
tmk,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,2,705,0
trmL,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,14,462,0
trpB,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,10,1221,0
trpF,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,6,648,0
tsf,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,11,924,0
ttcA,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,12,942,0
tyrS,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,18,1254,0
ubiA,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,4,957,0
ubiG,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,4,747,0
ubiL_1,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,4,1212,0
vapB1,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,1,261,0
vapC_4,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,1,405,0
wecC,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,5,1315,0
rkpK,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,5,1315,0
xlnD,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,25,1165,0
xylB_1,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,11,1434,0
yadG,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,3,927,0
yadH,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,3,762,0
yajC,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,2,333,0
ybgC,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,1,456,0
ycaD_1,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,9,1167,0
ycaD_6,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,1,1302,0
yceF,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,6,600,0
yciI,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,1,294,0
yciK,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,2,741,0
yedK,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,1,832,0
yejF_3,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,1,1629,0
yffB,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,1,351,0
ygaZ_2,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,4,654,0
ygfZ,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,9,849,0
yhdW_2,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,1,1011,0
ynjC,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,3,1689,0
ynjF,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,1,612,0
yqfL,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,1,822,0
znuA,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,5,1023,0
znuB,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,5,828,0
znuC,0.18246985988921471,0.2023460410557185,0.09822866344605476,0.2188122758070945,0.04862495017935432,0.04862495017935432,1,909,0
COQ5_2,0.2060750877955179,0.2277289019224504,0.09508592868157932,0.2187351709770829,0.05454877103379107,NA,9,801,0
cytR_1,0.2018637992831541,0.2231541218637993,0.09540636042402845,0.21825040416741545,0.05335009879647934,0.01625206319694258,5,1026,0
arnC_2,0.18219322919783748,0.20198096834041532,0.09796833486424283,0.21821027921561717,0.04839221158115046,0.04832902923684022,49,1281,0
mhqD_1,0.2758094686410098,0.3016907425509576,0.08578743149726013,0.21820063412351487,0.07147642171288802,NA,27,604,0
secD,0.1911256780326989,0.2115759109117743,0.09665671668833328,0.2179266197496821,0.05056467320989357,0.0061150774271899,17,2577,0
groS5,0.21170848267622455,0.23363201911589013,0.093837893121964,0.2176548888332439,0.05562291603516236,0.00945934339230065,3,315,0
egtC,0.12911914847398717,0.1441892038666232,0.10451583744491733,0.21731085037353973,0.03460876505948965,0.00909620405297985,6,816,0
bepA_3,0.1817168096737989,0.20135223199739327,0.09751777831719571,0.2171693844920938,0.04799175286924048,0.04782774319771291,18,1053,0
xthA_2,0.18085031920157368,0.2004045834690996,0.09757393732734164,0.21705349015329897,0.04774283559133262,0.04246936313777923,54,795,0
nagR_1,0.2265884652981427,0.24940534376018247,0.0914851226442827,0.21674645591300248,0.05900320188742845,0.01404997167123853,4,825,0
atzC,0.1815016524693944,0.2010682865521575,0.09731337755090223,0.21669757995853103,0.04781105335592986,0.0476047486951606,14,1194,0
malK_3,0.3661648745519714,0.3953046594982079,0.07371475201740872,0.21663029022596836,0.09194752318479991,NA,5,1134,0
cfa_1,0.17289950193176,0.1917407562568853,0.09826421201699384,0.21635167270681405,0.04555977023138201,0.02466726169829269,21,1257,0
alsT_3,0.2491515652805975,0.2732937313582475,0.08833779669100138,0.21620242801828077,0.06430636320543738,NA,26,1452,0
fzlC,0.18010012144909504,0.19947767015215695,0.0971414428907314,0.21597878980732416,0.04726808531136724,0.04182492952994576,33,1686,0
potA_7,0.3930308780403657,0.4226592298698561,0.07009985760541296,0.21585207463951325,0.09762721284349228,NA,17,1116,0
rbsC_10,0.39978277397632234,0.4295210166177909,0.06923582663227648,0.21576396777345733,0.09909160001447671,0.08893838857326918,6,1032,0
cobN,0.1934581547484773,0.21382309446825576,0.0952420026023047,0.21563612503771745,0.05049940022250819,NA,13,3843,0
clpA,0.16990876507005537,0.18842660475724993,0.09827614158335604,0.2155960082189774,0.04461639614531616,0.02137600137321039,16,2574,0
mutL,0.17967695387050223,0.19896546106223523,0.09694399766047668,0.2154673902389956,0.04702661294898713,0.0408059017702695,28,1818,0
prsA,0.1794621149459859,0.19870541644735193,0.09684336665510392,0.21520711409468335,0.0469041146103797,0.04030732123807118,26,1893,0
maa,0.2631103663361728,0.2879043895172928,0.08611894810874625,0.2152032743114428,0.06729372228468929,0.00271883019129428,7,552,0
ssuB_1,0.3690359819392077,0.3980100544616673,0.07279733815179312,0.21509148327274655,0.09184064920693462,0.02800767872486452,14,771,0
metG,0.17921146953405018,0.19840203106332135,0.0967256304102371,0.21490290811112145,0.04676128093158661,0.03974082631808556,24,1551,0
carA_2,0.17882589334202237,0.197977761485826,0.09673747192648596,0.21482597941094156,0.04664508534432018,0.03666710619656169,24,1623,0
hrpB,0.17882589334202237,0.197977761485826,0.09673747192648596,0.21482597941094156,0.04664508534432018,0.03666710619656169,24,2592,0
phnY,0.13659172368849787,0.1521342456826328,0.10216320411222989,0.21471500008639033,0.03600271718620284,NA,11,1458,0
cobV,0.1789152522290352,0.1980434847003762,0.096586022510563585,0.21454262335380747,0.04659258992027132,0.03909152635473816,22,789,0
yhgF,0.1787459851975981,0.1978386010644075,0.09650601937178932,0.21433637053595492,0.04649624969298493,0.03872993568766126,21,2392,0
tktA_1,0.2363880742913001,0.2595134815900945,0.08911062021556689,0.214296346405029,0.06056848124086585,NA,16,2085,0
mshA_12,0.1780971000325839,0.1971041055718475,0.09643130204781682,0.2140159237052091,0.04625121906740351,0.03494821379072747,20,1032,0
yfcA_2,0.17786695477697173,0.19682821423059113,0.096334052146638,0.21375920025861936,0.04612698531896523,0.03443839873593669,19,1296,0
ssuA_2,0.17786977938780593,0.19677802694880492,0.09608922222763358,0.21326429614495268,0.04599818152146038,0.0369602224028813,17,1329,0
ssuA_1,0.17786977938780593,0.19677802694880492,0.09608922222763358,0.21326429614495268,0.04599818152146038,0.0369602224028813,17,1329,0
blaP,0.1775822743564679,0.19643002606712284,0.09595147996475044,0.2129108941260673,0.04583498415213949,0.0364142547878544,16,891,0
gpt,0.1797588791137178,0.19876832844574777,0.09563620864889674,0.21283567850097784,0.0463508810957685,0.04587234066704315,5,528,0
ddmA1,0.17725643532095142,0.1960356250678831,0.09579478087428682,0.21250938886992177,0.04565016501650171,0.0358146695693667,15,1218,0
dnaJ_1,0.17663951341370696,0.1953567937438905,0.09581074694910068,0.2123824591207665,0.04546557828585297,0.03195245852137515,15,618,0
rbsC_15,0.17663951341370696,0.1953567937438905,0.09581074694910068,0.2123824591207665,0.04546557828585297,0.03195245852137515,15,1050,0
nosY,0.30804822417725636,0.3345796676441838,0.07929783556107445,0.2123607227204898,0.07668581653795468,0.00299881973220694,8,828,0
rsmB_2,0.17688404785178977,0.195584881068752,0.0956149223537812,0.21204923749740812,0.04543912232087317,0.03515316048160666,14,1413,0
purL,0.17622306009402783,0.19485756179304567,0.0956314013556691,0.21191242148906095,0.04524162014329953,0.03118860642698462,14,2232,0
gno_3,0.2702470626569298,0.2949274528970924,0.08368291930006992,0.2116356069214838,0.06764039985921934,NA,17,768,0
livH_2,0.1764543700027571,0.19506479183898537,0.09540636042402818,0.2115165718111816,0.0451958486776029,0.03441961213088271,13,891,0
rcsC_6,0.1764543700027571,0.19506479183898537,0.09540636042402818,0.2115165718111816,0.0451958486776029,0.03441961213088271,13,2574,0
rcsC_12,0.1764543700027571,0.19506479183898537,0.09540636042402818,0.2115165718111816,0.0451958486776029,0.03441961213088271,13,2574,0
regB,0.1764543700027571,0.19506479183898537,0.09540636042402818,0.2115165718111816,0.0451958486776029,0.03441961213088271,13,1302,0
yyaP,0.1764543700027571,0.19506479183898537,0.09540636042402818,0.2115165718111816,0.0451958486776029,0.03441961213088251,13,547,0
yyaP_1,0.1764543700027571,0.19506479183898537,0.09540636042402818,0.2115165718111816,0.0451958486776029,0.03441961213088251,13,547,0
yyaP_2,0.1764543700027571,0.19506479183898537,0.09540636042402818,0.2115165718111816,0.0451958486776029,0.03441961213088251,13,547,0
gcd,0.1757425370328596,0.1942815249266862,0.09542331881954524,0.21136819715872007,0.04498348811326606,0.03035140173449508,13,2335,0
yecS_2,0.19602476376669925,0.2160679374389052,0.09276329431280513,0.21117251310023885,0.04986017670422306,0.01281299079397709,8,654,0
murI,0.17518192679483,0.19360948191593352,0.0951789909189721,0.2107307045822578,0.04468271421234911,0.02942974546959592,12,834,0
btuD_12,0.1753606445688557,0.1937409283450339,0.09487042275055424,0.2101522530058038,0.04457775063759473,0.03268357401643123,11,1110,0
galE_1,0.18899256494564412,0.20838517136171095,0.09306135503473764,0.2099568225655813,0.04782349847327129,0.04697238486336731,22,981,0
galE_4,0.18899256494564412,0.20838517136171095,0.09306135503473764,0.2099568225655813,0.04782349847327129,0.04697238486336731,22,981,0
gph_4,0.1746497230368198,0.19288041707396544,0.0945181180842976,0.20925883599642603,0.04417686537702327,0.03164607777622705,10,711,0
nagZ,0.1746497230368198,0.19288041707396544,0.0945181180842976,0.20925883599642603,0.04417686537702327,0.03164607777622705,10,1035,0
murF,0.1441251221896383,0.159840338872597,0.09831821424931245,0.20918257884574207,0.03672316384180808,0.01060092432283747,5,1434,0
htpG,0.2974421635711958,0.32302663734115344,0.0792023654165012,0.20892152005109452,0.07283236324003434,NA,8,1899,0
sugC_2,0.18472151998292152,0.20366344198379793,0.09300599958623552,0.20874324749234607,0.04646736658737666,0.04012960484908153,29,1089,0
sugC_4,0.18472151998292152,0.20366344198379793,0.09300599958623552,0.20874324749234607,0.04646736658737666,0.04012960484908153,29,1089,0
gdhB,0.18043217382320448,0.19902367498748305,0.09341351558023336,0.2084828684590686,0.04536903614434474,NA,41,4789,0
gdh_4,0.18043217382320448,0.19902367498748305,0.09341351558023336,0.2084828684590686,0.04536903614434474,NA,41,4789,0
valS,0.17376064795419632,0.19184064143741564,0.09424485524938972,0.20848137291571928,0.04376454217159346,0.02924348320964613,28,2844,0
lerK,0.14192100213605588,0.15738025415444776,0.0982286634460552,0.2084722163621797,0.03603223492679651,0.01095558114083581,9,1719,0
hcaB_1,0.28767676767676764,0.31272727272727274,0.08010335917312678,0.2082276024718635,0.07033465683494058,NA,10,903,0
fpr,0.17378081894210926,0.1918286810759929,0.09408323110314248,0.20815966717961024,0.04368783138337499,0.03046413613603048,9,814,0
nnr,0.17378081894210926,0.1918286810759929,0.09408323110314248,0.20815966717961024,0.04368783138337499,0.03046413613603048,9,1485,0
tig,0.17378081894210926,0.1918286810759929,0.09408323110314248,0.20815966717961024,0.04368783138337499,0.03046413613603048,9,1476,0
gsiC_5,0.17275261576336842,0.1906972955360052,0.09410033698799192,0.20793548992235933,0.04338407135417126,0.02600750157443957,9,945,0
gsiC_10,0.17275261576336842,0.1906972955360052,0.09410033698799192,0.20793548992235933,0.04338407135417126,0.02600750157443957,9,945,0
gsiC_6,0.17275261576336842,0.1906972955360052,0.09410033698799192,0.20793548992235933,0.04338407135417126,0.02600750157443957,9,921,0
hcr_1,0.17275261576336842,0.1906972955360052,0.09410033698799192,0.20793548992235933,0.04338407135417126,0.02600750157443957,9,1101,0
sthA_2,0.17275261576336842,0.1906972955360052,0.09410033698799192,0.20793548992235933,0.04338407135417126,0.02600750157443957,9,1404,0
thiQ_1,0.17275261576336842,0.1906972955360052,0.09410033698799192,0.20793548992235933,0.04338407135417126,0.02600750157443957,9,684,0
sdaA,0.15574174929013637,0.1723153190895127,0.096181638910275,0.2078568454045058,0.03926184857640668,0.00660911237479588,14,1455,0
des,0.44389502970148126,0.4728876857909116,0.06130981406491842,0.20775957001368717,0.10427044402738214,NA,65,1071,0
hdfR_6,0.17326969888639718,0.1912100128418914,0.0938251804330393,0.20750933160225352,0.04340064451811839,0.02980923159474681,17,966,0
betC,0.1727253560270638,0.19061104402660375,0.09383342969908744,0.20738945992800692,0.04324002465165633,0.02737882621719986,17,1539,0
def_2,0.13685239491691104,0.15175953079178892,0.09822866344605516,0.20724801812004612,0.03454133635334104,0.00998834457669632,4,537,0
paoA_2,0.2510915607689801,0.27415689149560124,0.08413186551975194,0.2072429093298556,0.06159719805081821,NA,8,663,0
bigR,0.17269468882372108,0.1905140110785272,0.09353287012292888,0.20677432059866083,0.04307798345805434,0.02910532646218899,8,318,0
regA,0.17269468882372108,0.1905140110785272,0.09353287012292888,0.20677432059866083,0.04307798345805434,0.02910532646218921,8,585,0
trkA,0.17269468882372108,0.1905140110785272,0.09353287012292888,0.20677432059866083,0.04307798345805434,0.02910532646218921,8,1377,0
ctaC_2,0.17153796024763765,0.18924120234604103,0.09354856066720482,0.2065172904811123,0.04273760594678574,0.02457844675237784,8,885,0
sfsA,0.17153796024763765,0.18924120234604103,0.09354856066720482,0.2065172904811123,0.04273760594678574,0.02457844675237784,8,720,0
fghA_2,0.15997610513739544,0.176747311827957,0.09488804393747378,0.20633843695622772,0.03993030863319593,0.01652994589727673,12,834,0
yrrK,0.25389377647442163,0.2769468882372109,0.08324019059944739,0.2059859667510999,0.06179579002533001,NA,2,498,0
cheB_4,0.21159552514391225,0.2320940588682524,0.08831994159736818,0.2058652771661036,0.05200004408417875,NA,60,1062,0
cheB_2,0.21159552514391225,0.2320940588682524,0.08831994159736818,0.2058652771661036,0.05200004408417875,NA,60,1062,0
yhbO_2,0.30628869338546755,0.33177682532521247,0.07682312323882502,0.2056831947069524,0.07348339776709925,NA,13,588,0
prfA,0.2182339524275008,0.2391169762137504,0.08733392382639515,0.2054817358830299,0.05342525132958777,NA,10,1083,0
ptsJ_1,0.2662002023631905,0.28982524738042564,0.08151479289940829,0.2054264558261124,0.06439098264491008,NA,19,1437,0
amiC_2,0.17129823581436482,0.1888237210817856,0.09281400221866146,0.20497409684625337,0.04229624220636973,0.02752673780375511,7,1167,0
araB_3,0.17129823581436482,0.1888237210817856,0.09281400221866146,0.20497409684625337,0.04229624220636973,0.02752673780375511,7,885,0
sasA_7,0.17129823581436482,0.1888237210817856,0.09281400221866146,0.20497409684625337,0.04229624220636973,0.02752673780375511,7,1788,0
yecD,0.17129823581436482,0.1888237210817856,0.09281400221866146,0.20497409684625337,0.04229624220636973,0.02752673780375511,7,669,0
bamA_1,0.17041691880401555,0.18785396204751045,0.09282233418683418,0.20477316012745117,0.04203808789918045,0.0243015077427693,21,2331,0
tdcB_2,0.3664246148117116,0.3937281804217288,0.06934623165853135,0.20470866313711877,0.08618884586844565,NA,28,1005,0
tdcB_1,0.3664246148117116,0.3937281804217288,0.06934623165853135,0.20470866313711877,0.08618884586844565,NA,28,1005,0
prmC_2,0.16997626029884091,0.18736908253037285,0.0928265325135086,0.2046729169421804,0.04190921632625599,0.02295662623930743,7,882,0
ynjB,0.16997626029884091,0.18736908253037285,0.0928265325135086,0.2046729169421804,0.04190921632625599,0.02295662623930743,7,1227,0
cobD,0.18805895769842637,0.20677457688842887,0.0905121870959071,0.20444760929812855,0.04610093150840154,0.00608702230930198,17,984,0
rlmE,0.1935082838308645,0.21256610772739803,0.08965598561447985,0.20404218481249223,0.04726105306340632,0.04589259016414859,13,738,0
rbsR,0.3037750779686263,0.32887166596844014,0.076311189429807,0.20367175139735433,0.07209333422477782,NA,7,1092,0
dppC_2,0.17569240795047242,0.19340175953079175,0.0915676859573752,0.20353179573172017,0.04296782354336313,0.04228202621537941,2,909,0
kup_2,0.20349113252339057,0.2231741376902667,0.08819572630854423,0.20350725935031955,0.04942319155650617,0.0494740101942147,7,1902,0
yabJ_3,0.20349113252339057,0.2231741376902667,0.08819572630854423,0.20350725935031955,0.04942319155650617,0.0494740101942147,7,393,0
rutC_2,0.20349113252339057,0.2231741376902667,0.08819572630854423,0.20350725935031955,0.04942319155650617,0.0494740101942147,7,393,0
yabJ_1,0.20349113252339057,0.2231741376902667,0.08819572630854423,0.20350725935031955,0.04942319155650617,0.0494740101942147,7,393,0
doeB_1,0.32315412186379927,0.34891039426523296,0.07381916052020628,0.20313191381583456,0.07610675704299935,NA,25,1011,0
dkgB,0.1694362984685565,0.18657000108613012,0.09183524959976724,0.20253932023253343,0.04125800967699755,0.02567035668302669,6,828,0
fabG_9,0.1694362984685565,0.18657000108613012,0.09183524959976724,0.20253932023253343,0.04125800967699755,0.02567035668302669,6,774,0
hyi,0.1694362984685565,0.18657000108613012,0.09183524959976724,0.20253932023253343,0.04125800967699755,0.02567035668302669,6,816,0
metC,0.1694362984685565,0.18657000108613012,0.09183524959976724,0.20253932023253343,0.04125800967699755,0.0256703566830267,12,1188,0
pdhR,0.1694362984685565,0.18657000108613012,0.09183524959976724,0.20253932023253343,0.04125800967699755,0.02567035668302669,6,828,0
pip_1,0.1694362984685565,0.18657000108613012,0.09183524959976724,0.20253932023253343,0.04125800967699755,0.02567035668302669,6,965,0
pip_2,0.1694362984685565,0.18657000108613012,0.09183524959976724,0.20253932023253343,0.04125800967699755,0.02567035668302669,6,965,0
rlpA_1,0.1694362984685565,0.18657000108613012,0.09183524959976724,0.20253932023253343,0.04125800967699755,0.02567035668302669,6,1041,0
rlpA_2,0.1694362984685565,0.18657000108613012,0.09183524959976724,0.20253932023253343,0.04125800967699755,0.02567035668302669,6,1041,0
soxR,0.1694362984685565,0.18657000108613012,0.09183524959976724,0.20253932023253343,0.04125800967699755,0.02567035668302669,6,486,0
sseA,0.1694362984685565,0.18657000108613012,0.09183524959976724,0.20253932023253343,0.04125800967699755,0.02567035668302669,6,864,0
hemF,0.16943629846855654,0.18657000108613012,0.09183524959976708,0.20253932023253315,0.0412580096769975,0.02567035668302646,6,981,0
bepF_2,0.19469696969696967,0.2136679292929293,0.08878711774265045,0.20252453630249537,0.04711508309814996,NA,16,1123,0
mdtE,0.19469696969696967,0.2136679292929293,0.08878711774265045,0.20252453630249537,0.04711508309814996,NA,16,1123,0
prsD_1,0.13809673115820406,0.15269616432124042,0.09561100128436913,0.2024990311801723,0.03387719641127411,0.00952580764630853,53,1749,0
glgX_1,0.21897934801160607,0.23951612903225805,0.08574278944649313,0.20222653109860633,0.05258959790209788,NA,42,2097,0
cysH,0.1678939937004453,0.18487292277614856,0.09184108100168913,0.20217567181130044,0.04080953375450324,0.0211002158516141,6,798,0
glnL,0.15299228847615942,0.1687800948553637,0.09354068910041582,0.20197994477556885,0.03727901449870068,0.01408569423309185,18,1150,0
lolE_1,0.25823829694797434,0.28097100032583905,0.08090765008311118,0.2018211077357797,0.0612938179049405,NA,6,1242,0
atpG,0.12556905460131265,0.13897500349113254,0.09646302250803876,0.20122009645788788,0.03066210993644006,0.00885492453074331,7,885,0
rfbD,0.20537168924265695,0.2249080668435507,0.08686383674483096,0.20115453640144623,0.0491711088981313,NA,7,828,0
fdoG_1,0.4218625924719114,0.44961442380797223,0.0617236233237782,0.201112403707303,0.09600427502077016,0.07194315208204496,27,600,0
cysQ_2,0.4251104594330401,0.4528885630498534,0.06133540540248869,0.20105004577614133,0.09663805533639862,NA,50,801,0
hexR_2,0.1674101721022542,0.1842101365561776,0.09120000000000002,0.20076563467271968,0.04035592050492041,0.02210947117276084,11,891,0
dctP,0.33574454219615507,0.3615230647488713,0.07130533309298812,0.2004027193203956,0.07761629129234371,NA,7,996,0
fucK_1,0.24805326546044745,0.27004340421869333,0.08143186767278825,0.2002802617819633,0.0584885544365356,NA,53,1473,0
ppdK,0.16671930220317316,0.18335965110158656,0.09075251179003492,0.1996968001588191,0.03993936003176382,0.02189196862020518,26,2697,0
dmlR_6,0.16753557076137718,0.18423074834365155,0.09062101593992508,0.19962704346720325,0.04011024854850287,0.02288939787024345,12,897,0
wbpA_1,0.15593027044639943,0.17171513522319978,0.09192471447716448,0.1994762814697582,0.03740180277557969,NA,8,1338,0
adhT_1,0.1668295861844249,0.18341479309221245,0.09042458696038376,0.1990614000782167,0.03981228001564334,0.02345578191432888,5,1041,0
bepA_2,0.1668295861844249,0.18341479309221245,0.09042458696038376,0.1990614000782167,0.03981228001564334,0.02345578191432888,5,1830,0
hisZ,0.1668295861844249,0.18341479309221245,0.09042458696038376,0.1990614000782167,0.03981228001564334,0.02345578191432888,5,1140,0
lptB_3,0.1668295861844249,0.18341479309221245,0.09042458696038376,0.1990614000782167,0.03981228001564334,0.02345578191432888,5,741,0
ribBA,0.1668295861844249,0.18341479309221245,0.09042458696038376,0.1990614000782167,0.03981228001564334,0.02345578191432888,5,1101,0
folP,0.1662126642771804,0.18273596176821985,0.09042170644001309,0.19890830285156763,0.03963432108671977,0.02173516704848771,15,852,0
mnmE,0.16590420332355815,0.18239654610622352,0.09042025813943104,0.1988318229386544,0.03954544034002127,0.02096617309141871,10,1320,0
serS,0.16590420332355815,0.18239654610622352,0.09042025813943104,0.1988318229386544,0.03954544034002127,0.02096617309141871,10,1284,0
gcvA_11,0.19604338314015732,0.2146883582367453,0.0868466983944581,0.1987844479478047,0.04638303785448775,0.0450209505336699,7,972,0
gcvA_5,0.19604338314015732,0.2146883582367453,0.0868466983944581,0.1987844479478047,0.04638303785448775,0.0450209505336699,7,972,0
trmFO,0.1649788204626914,0.18137829912023465,0.09041588071499164,0.19860265666402993,0.03927919209577482,0.01895434871614965,10,1419,0
ycnJ,0.32287855513661956,0.34794721407624635,0.07204730466424554,0.1985030646921669,0.07404479397247497,0.0027457351403977,7,1626,0
hcaB_6,0.19847072879330943,0.2171983273596177,0.08622349349542063,0.19806923851930827,0.04672966849511087,NA,30,1074,0
hcaB_2,0.19847072879330943,0.2171983273596177,0.08622349349542063,0.19806923851930827,0.04672966849511087,NA,30,1074,0
