replicon_type,gene,n
chromosome,group_2963,6
chromosome,group_3159,6
chromosome,group_3180,6
chromosome,group_3248,6
chromosome,group_3267,6
chromosome,group_3287,6
chromosome,group_3309,6
chromosome,group_3388,6
chromosome,group_3478,6
chromosome,group_3479,6
chromosome,group_3536,6
chromosome,group_3690,6
chromosome,group_3707,6
chromosome,group_3929,6
chromosome,group_3930,6
chromosome,group_3958,6
chromosome,group_4011,6
chromosome,group_4032,6
chromosome,group_4169,6
chromosome,group_4243,6
chromosome,group_4608,6
chromosome,group_4750,6
chromosome,group_4752,6
chromosome,group_4827,6
chromosome,group_4890,6
chromosome,group_4901,6
chromosome,group_4902,6
chromosome,group_4903,6
chromosome,group_4912,6
chromosome,group_4918,6
chromosome,group_492,6
chromosome,group_5086,6
chromosome,group_5097,6
chromosome,group_5144,6
chromosome,group_5215,6
chromosome,group_5243,6
chromosome,group_5268,6
chromosome,group_536,6
chromosome,group_5397,6
chromosome,group_5489,6
chromosome,group_5563,6
chromosome,group_5592,6
chromosome,group_5599,6
chromosome,group_5611,6
chromosome,group_5657,6
chromosome,group_5665,6
chromosome,group_5693,6
chromosome,group_5720,6
chromosome,group_5789,6
chromosome,group_5798,6
chromosome,group_5821,6
chromosome,group_5864,6
chromosome,group_5904,6
chromosome,group_5926,6
chromosome,group_5949,6
chromosome,group_5955,6
chromosome,group_5976,6
chromosome,group_6112,6
chromosome,group_6120,6
chromosome,group_6143,6
chromosome,group_6230,6
chromosome,group_6232,6
chromosome,group_6243,6
chromosome,group_6260,6
chromosome,group_6298,6
chromosome,group_6314,6
chromosome,group_6316,6
chromosome,group_6321,6
chromosome,group_6323,6
chromosome,group_6325,6
chromosome,group_6329,6
chromosome,group_6330,6
chromosome,group_6331,6
chromosome,group_6334,6
chromosome,group_638,6
chromosome,group_6392,6
chromosome,group_6408,6
chromosome,group_6443,6
chromosome,group_6460,6
chromosome,group_6485,6
chromosome,group_6502,6
chromosome,group_6550,6
chromosome,group_6568,6
chromosome,group_6570,6
chromosome,group_6578,6
chromosome,group_6603,6
chromosome,group_6605,6
chromosome,group_6618,6
chromosome,group_6629,6
chromosome,group_6635,6
chromosome,group_6656,6
chromosome,group_6670,6
chromosome,group_6691,6
chromosome,group_6714,6
chromosome,group_6718,6
chromosome,group_6726,6
chromosome,group_6727,6
chromosome,group_6747,6
chromosome,group_6754,6
chromosome,group_6757,6
chromosome,gsiD_7~~~oppC,6
chromosome,kup_2,6
chromosome,lsrG_1~~~lsrG,6
chromosome,lysA_2~~~lysA_1,6
chromosome,mdtA_2~~~mdtA_1,6
chromosome,mdtI~~~hcaB_6~~~hcaB_3,6
chromosome,nadC,6
chromosome,nusG_2,6
chromosome,pal_2~~~pal_3~~~pal_1,6
chromosome,pgrR_3~~~pgrR_4~~~pgrR_16,6
chromosome,rbsB_3~~~purR_8~~~rbsC_5~~~purR_5,6
chromosome,rpoD_2~~~rpoD_1~~~rpoD,6
chromosome,ssb,6
chromosome,sugC_2~~~msmX_6~~~sugC_3,6
chromosome,tktA_2~~~tktA_3~~~tktB,6
chromosome,tmd,6
chromosome,tsaR~~~gbpR_3,6
chromosome,ureC~~~ureC1,6
chromosome,valS~~~valS_2~~~valS_1,6
chromosome,yokD,6
pAcce,cueO_2,6
pAcce,group_2711,6
pAcce,group_3351,6
pAcce,group_4141,6
pAcce,group_4351,6
pAcce,group_4772,6
pAcce,group_4889,6
pAcce,group_5845,6
pAcce,group_5993,6
pAcce,group_6005,6
pAcce,group_6218,6
pAcce,group_6268,6
pAcce,group_6286,6
pAcce,group_6429,6
pAcce,group_6430,6
pAcce,group_6455,6
pAcce,group_6523,6
pAcce,group_6559,6
pAcce,group_6564,6
pAcce,group_6566,6
pAcce,group_6575,6
pAcce,group_6583,6
pAcce,group_6608,6
pAcce,group_6620,6
pAcce,group_6623,6
pAcce,group_6702,6
pAcce,mltF_1~~~mltF~~~mltF_6,6
pAcce,virB4_1~~~virB4_5,6
pAcce,virB8_1~~~virB8_4,6
pAcce,virB9_1~~~virB9_4,6
pAcce,yhdY_3~~~yhdY_2,6
pSymA,COQ3_1,6
pSymA,aatB_2~~~aatB_1,6
pSymA,adiA~~~ldcC,6
pSymA,aldHT_3,6
pSymA,apc3_2,6
pSymA,apc4_2,6
pSymA,argE,6
pSymA,cckA_2~~~rcsC_6,6
pSymA,cheR1,6
pSymA,dppB_8,6
pSymA,exuR_2,6
pSymA,glnH_2,6
pSymA,glnQ_6,6
pSymA,gltS_1~~~gltS_2~~~gltS,6
pSymA,glxR_3,6
pSymA,group_1181,6
pSymA,group_1305,6
pSymA,group_1324,6
pSymA,group_137,6
pSymA,group_1504,6
pSymA,group_1575,6
pSymA,group_1675,6
pSymA,group_1924,6
pSymA,group_2061,6
pSymA,group_2264,6
pSymA,group_2282,6
pSymA,group_2480,6
pSymA,group_2533,6
pSymA,group_276,6
pSymA,group_2801,6
pSymA,group_2833,6
pSymA,group_2915,6
pSymA,group_2951,6
pSymA,group_2960,6
pSymA,group_2968,6
pSymA,group_2975,6
pSymA,group_3011,6
pSymA,group_3178,6
pSymA,group_323,6
pSymA,group_3304,6
pSymA,group_3305,6
pSymA,group_3324,6
pSymA,group_3328,6
pSymA,group_3339,6
pSymA,group_3362,6
pSymA,group_3382,6
pSymA,group_3412,6
pSymA,group_3472,6
pSymA,group_3581,6
pSymA,group_3630,6
pSymA,group_3652,6
pSymA,group_3664,6
pSymA,group_3753,6
pSymA,group_3792,6
pSymA,group_3904,6
pSymA,group_3905,6
pSymA,group_3996,6
pSymA,group_4030,6
pSymA,group_407,6
pSymA,group_4328,6
pSymA,group_4341,6
pSymA,group_4357,6
pSymA,group_4437,6
pSymA,group_4595,6
pSymA,group_4614,6
pSymA,group_4637,6
pSymA,group_4639,6
pSymA,group_4644,6
pSymA,group_4653,6
pSymA,group_4809,6
pSymA,group_5094,6
pSymA,group_5141,6
pSymA,group_5170,6
pSymA,group_5298,6
pSymA,group_5445,6
pSymA,group_5609,6
pSymA,group_5670,6
pSymA,group_5686,6
pSymA,group_5723,6
pSymA,group_5733,6
pSymA,group_5782,6
pSymA,group_5787,6
pSymA,group_5898,6
pSymA,group_5992,6
pSymA,group_6273,6
pSymA,group_6368,6
pSymA,group_6413,6
pSymA,group_6416,6
pSymA,group_645,6
pSymA,group_6514,6
pSymA,group_6622,6
pSymA,group_6690,6
pSymA,group_6706,6
pSymA,group_6708,6
pSymA,group_73,6
pSymA,gsiA_9,6
pSymA,hcnC,6
pSymA,hyi_2,6
pSymA,kaiC_2~~~kaiC_3,6
pSymA,kynA,6
pSymA,linD,6
pSymA,lutR_9,6
pSymA,mdtD_2,6
pSymA,mhqA_1,6
pSymA,mrcA_1~~~mrcA_2,6
pSymA,ndmD~~~pcpD~~~ndmD_2,6
pSymA,occM_1,6
pSymA,occQ,6
pSymA,occR,6
pSymA,occT,6
pSymA,ohrA,6
pSymA,paoC_3~~~paoC_2,6
pSymA,pcaJ_2~~~pcaJ_1~~~pcaJ,6
pSymA,pgrR_3,6
pSymA,pgrR_8,6
pSymA,pnpB,6
pSymA,polS_2~~~baiA,6
pSymA,puuB_2~~~dadA_2~~~puuB_3~~~dadA_3~~~puuB_6,6
pSymA,rhtC_2,6
pSymA,rspR_7,6
pSymA,sasA_1,6
pSymA,tgnD_2~~~tgnD_3~~~tgnD_1,6
pSymA,tmoT_3,6
pSymA,todT_3,6
pSymA,ttuD_2,6
pSymA,xerD_1~~~xerC_5,6
pSymA,xerD_2~~~xerC_1,6
pSymA,ybaA_1,6
pSymA,yecS_3~~~yecS_5,6
pSymA,yfcG_1,6
pSymA,yliI_2~~~yliI_1,6
pSymB,aroE_1,6
pSymB,betA_2~~~alkJ_2~~~alkJ_1~~~alkJ_4,6
pSymB,betB_4~~~araE~~~tsaD1~~~betB_2,6
pSymB,clsB,6
pSymB,cya_1~~~cya_3,6
pSymB,cya_3~~~cya_1,6
pSymB,galE_3,6
pSymB,group_4476,6
pSymB,group_4594,6
pSymB,group_4604,6
pSymB,group_5332,6
pSymB,group_5349,6
pSymB,group_5601,6
pSymB,group_5689,6
pSymB,group_5752,6
pSymB,group_5988,6
pSymB,group_6019,6
pSymB,group_6276,6
pSymB,group_6279,6
pSymB,group_6414,6
pSymB,group_786,6
pSymB,gsiB~~~hbpA_3,6
pSymB,ino1_2~~~ino1_1~~~ino1,6
pSymB,mshA_7,6
pSymB,pqqE_1~~~pqqE_2~~~pqqE,6
pSymB,rhaS_1~~~rhaS_4,6
pSymB,treS,6
chromosome,acpP_3,5
chromosome,aruI_4~~~aruI_5~~~aruI_1,5
chromosome,bepC_1~~~bepC~~~bepC_2,5
chromosome,cckA_1,5
chromosome,clsC~~~clsC_2~~~clsC_1,5
chromosome,cntB,5
chromosome,ftsY,5
chromosome,fzlC,5
chromosome,garB_1~~~gor~~~garB,5
chromosome,gcd_1~~~gcd~~~gcd_2,5
chromosome,group_1059,5
chromosome,group_1130,5
chromosome,group_1149,5
chromosome,group_1196,5
chromosome,group_1264,5
chromosome,group_1276,5
chromosome,group_1334,5
chromosome,group_1344,5
chromosome,group_140,5
chromosome,group_1449,5
chromosome,group_1542,5
chromosome,group_1593,5
chromosome,group_170,5
chromosome,group_1766,5
chromosome,group_1926,5
chromosome,group_2023,5
chromosome,group_2030,5
chromosome,group_209,5
chromosome,group_2127,5
chromosome,group_2355,5
chromosome,group_2396,5
chromosome,group_242,5
chromosome,group_2495,5
chromosome,group_2508,5
chromosome,group_2512,5
chromosome,group_2530,5
chromosome,group_2606,5
chromosome,group_2657,5
chromosome,group_2686,5
chromosome,group_2762,5
chromosome,group_2785,5
chromosome,group_2802,5
chromosome,group_2850,5
chromosome,group_2864,5
chromosome,group_2898,5
chromosome,group_2976,5
chromosome,group_2996,5
chromosome,group_3044,5
chromosome,group_3090,5
chromosome,group_312,5
chromosome,group_3134,5
chromosome,group_3158,5
chromosome,group_3229,5
chromosome,group_3247,5
chromosome,group_3250,5
chromosome,group_3263,5
chromosome,group_3272,5
chromosome,group_3326,5
chromosome,group_3367,5
chromosome,group_3477,5
chromosome,group_3566,5
chromosome,group_3634,5
chromosome,group_3662,5
chromosome,group_3663,5
chromosome,group_3705,5
chromosome,group_3706,5
chromosome,group_3711,5
chromosome,group_3740,5
chromosome,group_3766,5
chromosome,group_3767,5
chromosome,group_3796,5
chromosome,group_3816,5
chromosome,group_3980,5
chromosome,group_3994,5
chromosome,group_4013,5
chromosome,group_4073,5
chromosome,group_4081,5
chromosome,group_4096,5
chromosome,group_4117,5
chromosome,group_4190,5
chromosome,group_4209,5
chromosome,group_4270,5
chromosome,group_4300,5
chromosome,group_4372,5
chromosome,group_4374,5
chromosome,group_4387,5
chromosome,group_4423,5
chromosome,group_4461,5
chromosome,group_4592,5
chromosome,group_4599,5
chromosome,group_4709,5
chromosome,group_4763,5
chromosome,group_4767,5
chromosome,group_4810,5
chromosome,group_4811,5
chromosome,group_4817,5
chromosome,group_4831,5
chromosome,group_4900,5
chromosome,group_4904,5
chromosome,group_491,5
chromosome,group_4913,5
chromosome,group_4914,5
chromosome,group_4915,5
chromosome,group_4919,5
chromosome,group_4920,5
chromosome,group_4921,5
chromosome,group_4922,5
chromosome,group_4981,5
chromosome,group_505,5
chromosome,group_5316,5
chromosome,group_5427,5
chromosome,group_5455,5
chromosome,group_5607,5
chromosome,group_5635,5
chromosome,group_5690,5
chromosome,group_5714,5
chromosome,group_5763,5
chromosome,group_5816,5
chromosome,group_5852,5
chromosome,group_5879,5
chromosome,group_5956,5
chromosome,group_5975,5
chromosome,group_5996,5
chromosome,group_60,5
chromosome,group_6074,5
chromosome,group_6075,5
chromosome,group_6079,5
chromosome,group_6081,5
chromosome,group_6082,5
chromosome,group_6103,5
chromosome,group_6169,5
chromosome,group_6170,5
chromosome,group_6192,5
chromosome,group_6193,5
chromosome,group_6203,5
chromosome,group_6208,5
chromosome,group_6210,5
chromosome,group_6237,5
chromosome,group_6265,5
chromosome,group_6290,5
chromosome,group_6297,5
chromosome,group_6332,5
chromosome,group_6335,5
chromosome,group_6349,5
chromosome,group_6364,5
chromosome,group_6365,5
chromosome,group_6384,5
chromosome,group_6385,5
chromosome,group_6393,5
chromosome,group_6420,5
chromosome,group_6421,5
chromosome,group_6426,5
chromosome,group_6446,5
chromosome,group_6448,5
chromosome,group_6475,5
chromosome,group_6480,5
chromosome,group_6483,5
chromosome,group_6484,5
chromosome,group_6491,5
chromosome,group_6510,5
chromosome,group_6511,5
chromosome,group_6516,5
chromosome,group_6518,5
chromosome,group_6537,5
chromosome,group_6540,5
chromosome,group_6546,5
chromosome,group_6556,5
chromosome,group_6596,5
chromosome,group_6604,5
chromosome,group_6633,5
chromosome,group_6637,5
chromosome,group_6652,5
chromosome,group_6653,5
chromosome,group_6664,5
chromosome,group_6665,5
chromosome,group_6680,5
chromosome,group_6684,5
chromosome,group_6688,5
chromosome,group_6711,5
chromosome,group_6713,5
chromosome,group_6715,5
chromosome,group_6722,5
chromosome,group_678,5
chromosome,group_715,5
chromosome,group_728,5
chromosome,gsiA_1~~~gsiA_2~~~gsiA_11,5
chromosome,ligD_2~~~lig_2,5
chromosome,murU,5
chromosome,nusG_2~~~nusG_3~~~nusG_4,5
chromosome,opuAA_3,5
chromosome,pgl,5
chromosome,pla,5
chromosome,sasA_8,5
chromosome,uacT_3~~~uacT_4~~~uacT_1,5
pAcce,acpP_6~~~acpP_3~~~acpP_2,5
pAcce,bepA_6~~~bepA_2,5
pAcce,gcvA_3~~~gcvA_11~~~gcvA_6,5
pAcce,groS1_2,5
pAcce,groS1_2~~~groS1_5~~~groS1_3~~~groS1_4,5
pAcce,group_1319,5
pAcce,group_1518,5
pAcce,group_1973,5
pAcce,group_2377,5
pAcce,group_2468,5
pAcce,group_2712,5
pAcce,group_372,5
pAcce,group_4737,5
pAcce,group_4744,5
pAcce,group_4745,5
pAcce,group_4880,5
pAcce,group_4887,5
pAcce,group_5470,5
pAcce,group_5641,5
pAcce,group_6023,5
pAcce,group_6063,5
pAcce,group_6153,5
pAcce,group_6196,5
pAcce,group_6313,5
pAcce,group_6340,5
pAcce,group_6387,5
pAcce,group_6394,5
pAcce,group_6403,5
pAcce,group_646,5
pAcce,group_6501,5
pAcce,group_6548,5
pAcce,group_6563,5
pAcce,group_6571,5
pAcce,group_6601,5
pAcce,group_6636,5
pAcce,group_6662,5
pAcce,group_6710,5
pAcce,group_714,5
pAcce,lgrD_3~~~lgrD_2~~~tycC_2~~~tycC_1~~~lgrD_1,5
pAcce,mltF_5~~~mltF_2,5
pAcce,phnW_2,5
pAcce,ptsJ,5
pAcce,resA_6~~~resA_3,5
pSymA,LhpG,5
pSymA,agpA_1~~~agpA_2~~~agpA_3,5
pSymA,bacC_5,5
pSymA,btuD_11,5
pSymA,cnbA~~~nbzA,5
pSymA,dhmA_2,5
pSymA,fabF_1~~~fabF_2~~~fabF_3,5
pSymA,fixN_2,5
pSymA,group_1148,5
pSymA,group_1261,5
pSymA,group_1341,5
pSymA,group_1631,5
pSymA,group_188,5
pSymA,group_1883,5
pSymA,group_1908,5
pSymA,group_2060,5
pSymA,group_2072,5
pSymA,group_2307,5
pSymA,group_2543,5
pSymA,group_2815,5
pSymA,group_2854,5
pSymA,group_2863,5
pSymA,group_2934,5
pSymA,group_3055,5
pSymA,group_3085,5
pSymA,group_3207,5
pSymA,group_3435,5
pSymA,group_3584,5
pSymA,group_3836,5
pSymA,group_3886,5
pSymA,group_4006,5
pSymA,group_403,5
pSymA,group_4242,5
pSymA,group_4275,5
pSymA,group_4286,5
pSymA,group_4384,5
pSymA,group_4454,5
pSymA,group_4611,5
pSymA,group_4628,5
pSymA,group_4650,5
pSymA,group_4652,5
pSymA,group_4656,5
pSymA,group_4704,5
pSymA,group_4707,5
pSymA,group_4751,5
pSymA,group_4756,5
pSymA,group_4760,5
pSymA,group_4803,5
pSymA,group_4805,5
pSymA,group_4856,5
pSymA,group_5049,5
pSymA,group_5230,5
pSymA,group_5384,5
pSymA,group_5456,5
pSymA,group_5492,5
pSymA,group_5674,5
pSymA,group_5713,5
pSymA,group_5771,5
pSymA,group_5822,5
pSymA,group_603,5
pSymA,group_6228,5
pSymA,group_6248,5
pSymA,group_6262,5
pSymA,group_6703,5
pSymA,group_6761,5
pSymA,gsiA_10~~~gsiA_8,5
pSymA,gsiA_15~~~gsiA_5,5
pSymA,lhyD~~~allB~~~allB_1,5
pSymA,lsrG,5
pSymA,mtnK_2~~~mtnK_1~~~mtnK,5
pSymA,oppD_7~~~oppF_3~~~oppF_2,5
pSymA,oxyR_1,5
pSymA,pgrR_7,5
pSymA,rssB_2,5
pSymA,sasA_11~~~sasA_6,5
pSymA,sasA_5,5
pSymA,speF~~~speC,5
pSymA,spo0F,5
pSymA,ssuA,5
pSymA,tmoT_4,5
pSymA,yajO_1,5
pSymA,ydeP_1,5
pSymA,ydeP_2,5
pSymA,yhbO_3,5
pSymB,asnB_2~~~asnB~~~asnB_1,5
pSymB,egtB,5
pSymB,exoI,5
pSymB,frcC_3~~~frcC_2~~~frcC_1,5
pSymB,gabD_2,5
pSymB,group_1298,5
pSymB,group_1886,5
pSymB,group_3776,5
pSymB,group_5335,5
pSymB,group_5536,5
pSymB,group_6083,5
pSymB,hepA,5
pSymB,hutH_1,5
pSymB,nrtA~~~nrtC,5
pSymB,rbsA_6~~~rbsA_5~~~rbsA_4,5
pSymB,trpF_1,5
chromosome,avrRpt2,4
chromosome,btuB_2~~~btuB,4
chromosome,cobA_2~~~cobA~~~cobA_1,4
chromosome,dnaC,4
chromosome,glgB_3~~~glgB_2~~~glgB_1,4
chromosome,group_1491,4
chromosome,group_1647,4
chromosome,group_1844,4
chromosome,group_1920,4
chromosome,group_1939,4
chromosome,group_1961,4
chromosome,group_2375,4
chromosome,group_2471,4
chromosome,group_2943,4
chromosome,group_3043,4
chromosome,group_3061,4
chromosome,group_3119,4
chromosome,group_3216,4
chromosome,group_3352,4
chromosome,group_3353,4
chromosome,group_3418,4
chromosome,group_376,4
chromosome,group_4041,4
chromosome,group_4144,4
chromosome,group_4313,4
chromosome,group_4591,4
chromosome,group_4812,4
chromosome,group_482,4
chromosome,group_4825,4
chromosome,group_4834,4
chromosome,group_4892,4
chromosome,group_4976,4
chromosome,group_4978,4
chromosome,group_4980,4
chromosome,group_4996,4
chromosome,group_5081,4
chromosome,group_5128,4
chromosome,group_519,4
chromosome,group_5213,4
chromosome,group_5304,4
chromosome,group_5398,4
chromosome,group_5417,4
chromosome,group_5569,4
chromosome,group_5570,4
chromosome,group_5583,4
chromosome,group_5667,4
chromosome,group_5695,4
chromosome,group_5725,4
chromosome,group_5772,4
chromosome,group_5839,4
chromosome,group_5862,4
chromosome,group_5985,4
chromosome,group_5987,4
chromosome,group_6032,4
chromosome,group_6058,4
chromosome,group_6121,4
chromosome,group_6122,4
chromosome,group_6179,4
chromosome,group_6181,4
chromosome,group_6189,4
chromosome,group_6201,4
chromosome,group_6202,4
chromosome,group_6225,4
chromosome,group_6239,4
chromosome,group_6240,4
chromosome,group_6261,4
chromosome,group_6269,4
chromosome,group_6300,4
chromosome,group_6301,4
chromosome,group_6307,4
chromosome,group_6315,4
chromosome,group_6318,4
chromosome,group_6343,4
chromosome,group_6399,4
chromosome,group_6404,4
chromosome,group_6406,4
chromosome,group_6427,4
chromosome,group_6432,4
chromosome,group_6437,4
chromosome,group_6438,4
chromosome,group_6451,4
chromosome,group_6453,4
chromosome,group_6457,4
chromosome,group_6473,4
chromosome,group_6474,4
chromosome,group_6478,4
chromosome,group_6495,4
chromosome,group_6497,4
chromosome,group_6519,4
chromosome,group_6522,4
chromosome,group_6524,4
chromosome,group_6528,4
chromosome,group_6536,4
chromosome,group_6558,4
chromosome,group_6565,4
chromosome,group_6576,4
chromosome,group_6581,4
chromosome,group_6584,4
chromosome,group_6585,4
chromosome,group_6598,4
chromosome,group_6634,4
chromosome,group_6639,4
chromosome,group_6640,4
chromosome,group_6642,4
chromosome,group_6643,4
chromosome,group_6645,4
chromosome,group_6654,4
chromosome,group_6655,4
chromosome,group_6667,4
chromosome,group_6668,4
chromosome,group_6669,4
chromosome,group_6673,4
chromosome,group_6674,4
chromosome,group_6675,4
chromosome,group_6679,4
chromosome,group_6681,4
chromosome,group_6682,4
chromosome,group_6689,4
chromosome,group_6704,4
chromosome,group_6716,4
chromosome,group_6732,4
chromosome,group_6748,4
chromosome,group_6755,4
chromosome,group_769,4
chromosome,lafU,4
chromosome,ligE,4
chromosome,menF_1~~~pabB,4
chromosome,mutL_1~~~mutL_2~~~mutL_3~~~mutL,4
chromosome,noc_8,4
chromosome,pdxJ_2~~~pdxJ~~~pdxJ_1,4
chromosome,secA,4
chromosome,tap,4
chromosome,ybiI,4
pAcce,aam,4
pAcce,cah_2~~~cah_3,4
pAcce,calB,4
pAcce,corA_1,4
pAcce,cspA_2~~~cspA_6,4
pAcce,cysK_1,4
pAcce,dinG_2,4
pAcce,dnaE2_1,4
pAcce,fcuA,4
pAcce,fitB_2,4
pAcce,gabR,4
pAcce,gabR_2,4
pAcce,gapN,4
pAcce,glmS_1,4
pAcce,glnQ_11~~~glnQ_10,4
pAcce,group_1027,4
pAcce,group_1171,4
pAcce,group_118,4
pAcce,group_1220,4
pAcce,group_1314,4
pAcce,group_1360,4
pAcce,group_1389,4
pAcce,group_1409,4
pAcce,group_1418,4
pAcce,group_1472,4
pAcce,group_1507,4
pAcce,group_1563,4
pAcce,group_1578,4
pAcce,group_1585,4
pAcce,group_162,4
pAcce,group_169,4
pAcce,group_1691,4
pAcce,group_1795,4
pAcce,group_1925,4
pAcce,group_2036,4
pAcce,group_2167,4
pAcce,group_2168,4
pAcce,group_2242,4
pAcce,group_2252,4
pAcce,group_226,4
pAcce,group_2443,4
pAcce,group_2510,4
pAcce,group_2710,4
pAcce,group_2783,4
pAcce,group_280,4
pAcce,group_2835,4
pAcce,group_2937,4
pAcce,group_2962,4
pAcce,group_2995,4
pAcce,group_3014,4
pAcce,group_3058,4
pAcce,group_3088,4
pAcce,group_3089,4
pAcce,group_3106,4
pAcce,group_3133,4
pAcce,group_3196,4
pAcce,group_3228,4
pAcce,group_3286,4
pAcce,group_3307,4
pAcce,group_3386,4
pAcce,group_3475,4
pAcce,group_3517,4
pAcce,group_3561,4
pAcce,group_3607,4
pAcce,group_3689,4
pAcce,group_3731,4
pAcce,group_3732,4
pAcce,group_3813,4
pAcce,group_3838,4
pAcce,group_3839,4
pAcce,group_384,4
pAcce,group_3857,4
pAcce,group_3954,4
pAcce,group_3955,4
pAcce,group_3956,4
pAcce,group_4039,4
pAcce,group_4070,4
pAcce,group_4071,4
pAcce,group_4115,4
pAcce,group_4168,4
pAcce,group_4176,4
pAcce,group_4355,4
pAcce,group_4385,4
pAcce,group_4480,4
pAcce,group_4501,4
pAcce,group_4597,4
pAcce,group_4667,4
pAcce,group_4672,4
pAcce,group_4712,4
pAcce,group_4713,4
pAcce,group_4718,4
pAcce,group_4724,4
pAcce,group_4729,4
pAcce,group_4771,4
pAcce,group_4774,4
pAcce,group_4776,4
pAcce,group_4786,4
pAcce,group_4787,4
pAcce,group_4788,4
pAcce,group_4789,4
pAcce,group_4835,4
pAcce,group_4847,4
pAcce,group_4849,4
pAcce,group_4871,4
pAcce,group_4873,4
pAcce,group_4874,4
pAcce,group_4876,4
pAcce,group_4877,4
pAcce,group_4885,4
pAcce,group_503,4
pAcce,group_504,4
pAcce,group_5135,4
pAcce,group_525,4
pAcce,group_538,4
pAcce,group_5487,4
pAcce,group_5524,4
pAcce,group_554,4
pAcce,group_5567,4
pAcce,group_5634,4
pAcce,group_5706,4
pAcce,group_5746,4
pAcce,group_5779,4
pAcce,group_578,4
pAcce,group_5850,4
pAcce,group_590,4
pAcce,group_5909,4
pAcce,group_5973,4
pAcce,group_6040,4
pAcce,group_6041,4
pAcce,group_6065,4
pAcce,group_6088,4
pAcce,group_617,4
pAcce,group_6242,4
pAcce,group_6285,4
pAcce,group_6309,4
pAcce,group_6441,4
pAcce,group_6517,4
pAcce,group_6588,4
pAcce,group_6611,4
pAcce,group_6613,4
pAcce,group_6614,4
pAcce,group_6615,4
pAcce,group_6659,4
pAcce,group_6663,4
pAcce,group_669,4
pAcce,group_6707,4
pAcce,group_6709,4
pAcce,group_6725,4
pAcce,group_704,4
pAcce,group_787,4
pAcce,group_799,4
pAcce,group_847,4
pAcce,group_848,4
pAcce,group_922,4
pAcce,ku_2,4
pAcce,ku_3,4
pAcce,lgrD~~~lgrB~~~lgrD_2~~~lgrD_4~~~lgrD_1~~~tycC_2,4
pAcce,lig_1,4
pAcce,lrpC_1,4
pAcce,malT_1,4
pAcce,mdtG,4
pAcce,mltF_3,4
pAcce,mltF_4,4
pAcce,noc_1~~~noc_2,4
pAcce,noc_5,4
pAcce,noc_6,4
pAcce,occP_3,4
pAcce,paiB,4
pAcce,pel_2~~~pel,4
pAcce,potA_9,4
pAcce,recD2_4~~~recD2_2,4
pAcce,ros_4,4
pAcce,slyA_1,4
pAcce,suhB_3,4
pAcce,sutR_2,4
pAcce,vdh,4
pAcce,virB4_4,4
pAcce,virB8_3,4
pAcce,virB9_3,4
pAcce,xerC_14~~~xerC_7~~~xerC_8~~~xerD_3,4
pAcce,xerC_17~~~xerC_5,4
pAcce,xylB_8~~~xylB_1,4
pAcce,ytfF_2,4
pSymA,COQ5_3~~~COQ5_1,4
pSymA,aaeA_2~~~yiaV,4
pSymA,acuI_2~~~acuI_1~~~acuI,4
pSymA,alkJ_5~~~alkJ_6,4
pSymA,allB_2,4
pSymA,argI~~~argF_1,4
pSymA,cah_2,4
pSymA,copA_2~~~copA_1~~~kdpB_1,4
pSymA,cspA_8,4
pSymA,ctpF_2~~~ctpF~~~ctpF_1,4
pSymA,dcyD~~~cuyA,4
pSymA,ddpA_1,4
pSymA,ddpB~~~dppB_7,4
pSymA,ddpC_4,4
pSymA,ddpF,4
pSymA,degP_1,4
pSymA,dmlR_15,4
pSymA,eptA_1,4
pSymA,fdhL_2~~~fdhL~~~fdhL_1,4
pSymA,fixK_5,4
pSymA,fixL_2~~~sasA_12~~~sasA_11,4
pSymA,fni_1,4
pSymA,folD_2,4
pSymA,gabD_3,4
pSymA,galS,4
pSymA,gci_3~~~gci_4~~~dgoD_1,4
pSymA,ggt_1,4
pSymA,glnQ_11~~~glnQ_10,4
pSymA,glnT_1,4
pSymA,group_1002,4
pSymA,group_1023,4
pSymA,group_106,4
pSymA,group_1074,4
pSymA,group_1089,4
pSymA,group_1112,4
pSymA,group_1154,4
pSymA,group_1166,4
pSymA,group_117,4
pSymA,group_1188,4
pSymA,group_1209,4
pSymA,group_1269,4
pSymA,group_1277,4
pSymA,group_1299,4
pSymA,group_1349,4
pSymA,group_1351,4
pSymA,group_136,4
pSymA,group_1375,4
pSymA,group_1383,4
pSymA,group_1384,4
pSymA,group_1429,4
pSymA,group_1481,4
pSymA,group_1495,4
pSymA,group_1498,4
pSymA,group_1505,4
pSymA,group_1506,4
pSymA,group_1526,4
pSymA,group_1533,4
pSymA,group_1577,4
pSymA,group_1584,4
pSymA,group_1614,4
pSymA,group_1627,4
pSymA,group_1663,4
pSymA,group_1711,4
pSymA,group_1725,4
pSymA,group_1743,4
pSymA,group_1781,4
pSymA,group_1818,4
pSymA,group_1863,4
pSymA,group_1891,4
pSymA,group_1892,4
pSymA,group_1949,4
pSymA,group_1971,4
pSymA,group_2035,4
pSymA,group_206,4
pSymA,group_2071,4
pSymA,group_2087,4
pSymA,group_2101,4
pSymA,group_212,4
pSymA,group_2123,4
pSymA,group_2132,4
pSymA,group_2181,4
pSymA,group_2185,4
pSymA,group_2208,4
pSymA,group_2220,4
pSymA,group_2229,4
pSymA,group_2266,4
pSymA,group_23,4
pSymA,group_2309,4
