gene,pi1,pi2,dxy
group_5055,0,1.8,1.5
group_5056,0,2.2,1.5
group_5058,0,2.4,2
group_5059,4,0.6666666666666667,2.25
group_506,0,1.2,1
group_5060,0.5,1,0.6666666666666665
group_5061,1,0.6666666666666667,0.6666666666666667
group_5063,0,0.5333333333333333,0.33333333333333337
group_5068,0,1.6666666666666665,0.8333333333333331
group_5069,0.5,0,0.75
group_507,0,0.33333333333333337,0.1666666666666667
group_5070,5,4,5.416666666666666
group_5071,0,1.5333333333333332,1.1666666666666665
group_5072,0,1.2,1
group_5073,12.5,8,8.916666666666668
group_5074,4,0.33333333333333337,2.083333333333333
group_5079,0,0.5333333333333333,0.3333333333333333
group_5080,1,1.3333333333333335,2.75
group_5082,0,1.2,1
group_5083,0.5,0,0.25
group_5084,0,0.9333333333333333,0.6666666666666667
group_5087,1,0,0.5
group_5088,0,3.1333333333333337,2.166666666666667
group_5089,0,0.5333333333333333,0.33333333333333337
group_509,9,6.933333333333334,6.833333333333334
group_5091,0.5,0.33333333333333337,0.4166666666666667
group_5093,8.5,2.333333333333333,4.916666666666666
group_510,0.5,0.33333333333333337,0.33333333333333337
group_5100,0,0.6,0.5
group_5102,1.5,3.8666666666666663,2.5
group_5103,0,1.0666666666666667,0.6666666666666666
group_5106,0,0.6,0.5
group_5107,0,0.6,0.5
group_5108,0.5,0,0.25
group_511,0,0.6,0.5
group_5112,1.5,0,0.75
group_5113,0,0.6,0.5
group_5114,3.5,2.333333333333333,2.333333333333333
group_5115,10,11.066666666666666,11.25
group_5119,0.5,0.6,0.75
group_5120,0,5.666666666666666,2.8333333333333326
group_5121,0,1.2,1
group_5122,0,2.666666666666667,1.3333333333333337
group_5125,1,1,0.8333333333333334
group_5126,0.5,0.6,0.5
group_5129,0,1.5333333333333334,0.8333333333333333
group_5130,0,2.4,2
group_5132,0,0.33333333333333337,0.1666666666666667
group_5133,0,1.5333333333333332,1.1666666666666665
group_5134,0,0.33333333333333337,0.1666666666666667
group_5137,1,0.6666666666666667,0.6666666666666667
group_5138,11,10.333333333333332,14.583333333333332
group_514,4.5,5.6,5.25
group_5142,0,1.8,1.5
group_5143,0.5,0.9333333333333332,0.8333333333333333
group_5145,0,1.5333333333333332,1.1666666666666665
group_5146,0.5,0,0.25
group_5147,0,1,0.5
group_5148,0,2.1333333333333333,1.6666666666666665
group_5152,1,1.6666666666666665,1.25
group_5153,3,3.6666666666666665,2.8333333333333335
group_5155,1,2.333333333333333,1.5833333333333335
group_5158,0.5,0,0.25
group_5159,9,6.866666666666666,6.5
group_5161,1,1,1
group_5162,8.5,5.333333333333334,5.583333333333334
group_5166,2,1.6666666666666665,1.5833333333333333
group_5167,0,1.2,1
group_5172,1,0.6666666666666667,0.75
group_5173,0.5,0,0.25
group_5174,4.5,5.6,4.5
group_5175,0.5,5.333333333333334,2.8333333333333326
group_5176,3.5,3.3333333333333335,7.583333333333334
group_5177,0.5,1.3333333333333335,0.8333333333333331
group_5179,4.5,3,3
group_518,1,0.6666666666666667,0.75
group_5180,0,1.5333333333333332,1.1666666666666665
group_5185,0.6666666666666666,0,0.5
group_5188,0,0.9333333333333333,0.6666666666666667
group_5189,0,0.6,0.5
group_5190,0.5,0.6666666666666667,0.5
group_5191,4.5,5.466666666666667,5.583333333333333
group_5193,15,10,10
group_5194,0.5,0.3333333333333333,0.6666666666666666
group_52,0,0.5333333333333333,0.3333333333333333
group_5201,0.5,0.6666666666666667,0.5833333333333335
group_5204,6.666666666666667,0,5
group_5205,0,0.33333333333333337,0.16666666666666669
group_5206,0.5,0,0.75
group_5208,0.6666666666666666,1.6666666666666665,1.3333333333333333
group_521,3.5,5,4
group_5211,0.5,1.5333333333333334,1.3333333333333335
group_5216,0,0.9333333333333333,0.6666666666666667
group_522,7.5,14.2,13
group_5223,0,0.33333333333333337,0.16666666666666669
group_5225,0.5,0.5333333333333333,0.41666666666666663
group_5226,6,3.933333333333333,5.666666666666667
group_5227,0,0.6,0.5
group_523,0,0.33333333333333337,0.16666666666666669
group_5232,0,0.33333333333333337,0.16666666666666669
group_5233,1.5,3,2
group_5237,1.5,1.8,2
group_5238,2.5,2.666666666666667,3.666666666666667
group_5244,1.5,1,1
group_5246,0.5,0,0.25
group_5247,6,0.6666666666666667,3.1666666666666665
group_5248,0.5,0.6,0.75
group_5250,0,0.6,0.5
group_5251,0,0.6,0.5
group_5255,0.5,0.5333333333333333,0.41666666666666663
group_5258,1,0.33333333333333337,0.5833333333333333
group_5263,5.5,6.266666666666667,4.833333333333334
group_5266,1,5,2.8333333333333326
group_5267,0,0.6,0.5
group_5270,1.5,1,1.25
group_5271,4.5,5.733333333333333,7.333333333333334
group_5273,2,7.866666666666666,4.916666666666667
group_5274,4.5,2,3
group_5276,7,0,3.5
group_5277,4,5.066666666666666,4.083333333333333
group_5279,1,5.666666666666667,4.333333333333334
group_5280,7.5,0.8666666666666667,4.25
group_5283,0,1.6,1
group_5285,1.5,0,0.75
group_5286,4.5,10.333333333333334,7.791666666666668
group_5288,0,2.6666666666666665,1.6666666666666667
group_529,8.5,6,5.916666666666666
group_5295,1,21.266666666666666,24.583333333333336
group_530,3.5,9.533333333333333,9.25
group_5301,1.5,0.6666666666666667,1.0833333333333335
group_531,0.5,0.9333333333333332,1.1666666666666665
group_5310,7,0,4
group_5317,0,3,2.5
group_5318,6,6.2,7.416666666666667
group_5319,5.5,1.2666666666666666,3.833333333333333
group_5321,4.5,3.333333333333333,3.625
group_5326,0,0.33333333333333337,0.1666666666666667
group_5329,0,0.6,0.5
group_5330,0,1.6666666666666665,0.8333333333333331
group_5331,0,0.6,0.5
group_5333,3.6666666666666665,3.8,3.166666666666667
group_5334,0,0.3333333333333333,0.1666666666666667
group_5336,0,2.7333333333333334,1.8333333333333335
group_5337,0,0.6,0.5
group_5339,0,0.6,0.5
group_534,3,3.666666666666667,3.25
group_5341,2,3,2.416666666666666
group_5345,0.5,0.6,0.5
group_5346,0.5,0.5333333333333333,0.5833333333333334
group_5352,0,3,2.5
group_5353,0,1.2,1
group_5354,0,1.0666666666666667,0.6666666666666667
group_5361,0.5,3,1.75
group_5363,0,4.2,3.5
group_5364,1,1.6666666666666665,1.166666666666667
group_5365,0.5,5.666666666666667,4.75
group_5367,0,0.6,0.5
group_5369,3,0,1.5
group_537,0,0.33333333333333337,0.1666666666666667
group_5370,2.1666666666666665,1.5333333333333334,2.5833333333333335
group_5372,2,0.33333333333333337,1.0833333333333333
group_5378,0.5,0.33333333333333337,0.4166666666666667
group_5379,0,1.5333333333333332,1.1666666666666665
group_5381,0,0.6,0.5
group_5382,6.5,3.333333333333333,4.666666666666666
group_5383,0,0.33333333333333337,0.16666666666666669
group_5387,0,0.6,0.5
group_5394,0.5,1.2,1.25
group_5404,0,0.6,0.5
group_5405,0,2.066666666666667,1.5
group_5407,1,1.0666666666666667,0.8333333333333333
group_5408,7.5,0,3.75
group_5409,2.5,5.599999999999999,6.75
group_5419,0,0.6,0.5
group_542,0,0.9333333333333332,0.6666666666666667
group_5421,0,0.6,0.5
group_5422,0,0.6,0.5
group_5423,0,1.2,1
group_5424,3,2,2
group_5428,3,1.9333333333333331,2.083333333333333
group_5429,0,0.6,0.5
group_543,0.5,0.33333333333333337,0.33333333333333337
group_5433,3.5,0,1.75
group_5434,0,1.5333333333333334,1.1666666666666665
group_5435,0,1.8,1.5
group_5438,1,0.33333333333333337,0.6666666666666667
group_5442,0.5,0.6666666666666667,0.8333333333333333
group_5444,0.5,3,2.75
group_5447,0,0.5333333333333333,0.33333333333333337
group_5453,0,0.6,0.5
group_5458,2,6.666666666666666,4.083333333333332
group_5464,0,0.6,0.5
group_5467,0,0.6,0.5
group_5471,0,2.1333333333333333,1.6666666666666665
group_5472,2.6666666666666665,2.4,2
group_5475,0.5,0.6,1.0833333333333335
group_5477,0,1.2,1
group_5478,2,2.466666666666667,1.8333333333333335
group_5481,1,4.333333333333334,2.583333333333333
group_5482,0,2,1
group_5483,0.5,4.2,3.5
group_5486,0,0.6,0.5
group_5493,0,3.933333333333333,3.166666666666667
group_5495,0,0.6,0.5
group_5497,0,1.2,1
group_5503,1,0.6666666666666666,1.3333333333333333
group_5506,6.5,3.533333333333333,4.333333333333334
group_5508,2,1.3333333333333335,1.3333333333333335
group_5510,0,1.1333333333333333,0.8333333333333333
group_5512,1.5,1.0666666666666667,1.0833333333333333
group_5513,2,1.9333333333333331,1.8333333333333335
group_5515,3,2.333333333333333,2.5833333333333335
group_5516,2,0.5333333333333333,1.3333333333333335
group_5517,0,0.6,0.5
group_5519,0,0.6,0.5
group_5520,0,2.533333333333333,1.3333333333333333
group_5526,0,0.33333333333333337,0.1666666666666667
group_5533,0,0.6,0.5
group_5535,1,0.6666666666666667,0.6666666666666667
group_5537,0.5,0.9333333333333332,1.1666666666666665
group_5546,0,0.5333333333333333,0.33333333333333337
group_5548,1,0.6666666666666667,0.6666666666666667
group_555,0,0.6,0.5
group_5553,0.5,1.4666666666666666,1.0833333333333335
group_5555,0.5,0.9333333333333333,0.9166666666666667
group_556,0.6666666666666666,0.9333333333333333,1.1666666666666665
group_5561,1.5,6.333333333333334,3.9166666666666674
group_5562,0.5,0,0.25
group_5566,9.5,10.4,10.916666666666666
group_5571,1,0.5333333333333333,0.6666666666666667
group_5574,1,1.8,1.5
group_5576,1,0.6666666666666667,0.6666666666666667
group_558,0,0.6,0.5
group_5580,19.5,24.666666666666668,19.958333333333332
group_5588,2.5,3,2.5
group_559,1,2.6000000000000005,1.833333333333333
group_5591,0.5,0.6666666666666667,0.8333333333333333
group_5593,3.5,1.6666666666666665,2.166666666666667
group_5594,0,0.6666666666666667,0.3333333333333334
group_5595,2.5,1.6666666666666665,1.8333333333333333
group_5596,0.5,2.8,2.166666666666667
group_5598,0.5,0,0.25
group_56,8.5,8,7.083333333333332
group_560,0.5,0,0.25
group_5600,9.5,7.333333333333334,7.666666666666668
group_5604,0,0.6,0.5
group_5606,2,4,3.083333333333333
group_5608,0,0.6666666666666667,0.33333333333333337
group_561,0,1.2,1
group_5621,1.5,1.8,1.5
group_5623,0,1.5333333333333334,1.1666666666666665
group_5624,1.5,3.333333333333333,2.25
group_5637,3.6666666666666665,1.8666666666666665,2.5
group_5639,2,1.3333333333333335,1.5
group_565,2.5,2.333333333333333,2
group_5652,0,0.6,0.5
group_5656,2,2.8666666666666663,3.5
group_566,1,3.666666666666667,2.166666666666666
group_567,0,6.466666666666667,8.166666666666668
group_5673,0.5,0.8666666666666667,0.75
group_568,3,4.133333333333334,3.3333333333333335
group_5688,1,0.6666666666666667,0.75
group_5696,3.5,9.133333333333333,5.666666666666667
group_5698,0,1.2,1
group_5703,7,4,4.583333333333334
group_5705,0,0.5333333333333333,0.3333333333333333
group_5709,2,1.3333333333333335,1.3333333333333335
group_571,8,5.333333333333334,5.333333333333334
group_5710,0,0.33333333333333337,0.16666666666666669
group_5711,0.5,0.5333333333333333,0.41666666666666663
group_5715,0.6666666666666666,0.33333333333333337,0.5
group_5724,0,1.2666666666666666,0.8333333333333333
group_573,0.5,3.6,2.833333333333333
group_5742,0,1.2,1
group_5744,1,1.8666666666666667,1.75
group_5749,1.5,1.9333333333333331,1.4166666666666665
group_5753,0.5,0.3333333333333333,0.6666666666666666
group_5755,0,0.33333333333333337,0.1666666666666667
group_5757,0.5,0.6666666666666667,0.8333333333333333
group_5759,5.5,5.866666666666666,4.583333333333334
group_5760,2,2.1333333333333333,1.6666666666666665
group_5762,7.5,9.266666666666667,7.583333333333333
group_5765,0,1.5333333333333332,1.1666666666666665
group_5767,1,0.6666666666666667,0.6666666666666667
group_5768,0,0.6,0.5
group_5769,0.5,0,0.25
group_577,1.5,1.6666666666666665,1.3333333333333333
group_5777,0.5,0.6,0.8333333333333333
group_5778,0,0.6666666666666667,0.3333333333333334
group_5780,4,2.666666666666667,2.666666666666667
group_5783,0.5,3,2.75
group_5784,4,4.333333333333334,5.25
group_579,0,0.6,0.5
group_5792,7.5,3.2,5.333333333333334
group_5794,0.5,1.7333333333333334,1.5
group_5812,1.5,2.1333333333333333,1.6666666666666665
group_5813,2.6666666666666665,4.533333333333333,4
group_5819,0,0.6,0.5
group_582,2,2.666666666666667,2.0833333333333335
group_5826,1.5,1,1
group_583,9,1,4.916666666666666
group_5831,0,0.33333333333333337,0.16666666666666669
group_5836,0,0.5333333333333333,0.33333333333333337
group_584,0,1.8,1.5
group_5857,0.5,0.5333333333333333,0.41666666666666663
group_5874,0,3.066666666666667,2
group_5878,0,1.6,1
group_588,13,0.33333333333333337,6.666666666666667
group_5885,1,8,4.5
group_5887,0,3,1.5
group_5895,0,1.8,1.5
group_5911,0,1,0.5
group_5918,2.5,2.333333333333333,2
group_592,2.5,10.466666666666667,9.25
group_5920,0.5,0.9333333333333333,1
group_5921,0,0.8666666666666667,0.5
group_5924,4.5,0,2.25
group_5927,1,1.6666666666666665,1.166666666666667
group_5933,0,2,1
group_594,0,0.6,0.5
group_5940,1,1.0666666666666667,1
group_5944,2.5,10,6.083333333333335
group_5948,0,0.6,0.5
group_5950,0,1.2,1
group_5951,2.5,1.6666666666666665,1.6666666666666665
group_5959,0.5,1.2,0.75
group_5962,0.5,4.333333333333334,2.416666666666667
group_5965,1.5,1.4666666666666666,2.3333333333333335
group_5967,2.5,2.466666666666667,2
group_597,6,8.133333333333333,6.083333333333333
group_600,0,0.6,0.5
group_6006,0,1.3333333333333335,0.6666666666666669
group_6017,0.5,0.5333333333333333,0.41666666666666663
group_6020,0,2.666666666666667,1.3333333333333337
group_6030,0.5,0.9333333333333333,0.6666666666666667
group_6035,11,6.666666666666666,7.166666666666666
group_6037,0,1.0666666666666667,0.6666666666666667
group_604,0,1.7333333333333334,1.3333333333333335
group_6045,0,1.9333333333333333,1.1666666666666667
group_6049,0,1.3333333333333335,0.6666666666666669
group_605,0,0.6,0.5
group_6050,0.5,0.6,0.5
group_6052,0,3,1.5
group_6068,21.5,21.466666666666665,21.583333333333332
group_607,1,1.2,2
group_6072,1.5,1,1
group_6073,5.5,3,3.875
group_6076,4.5,2.666666666666667,2.916666666666667
group_6077,0,13.8,11.5
group_6078,8,0,4
group_6080,2.5,0.5333333333333333,1.5833333333333335
group_6086,2.5,4.8,4.75
group_6087,6.5,2,4
group_6089,4,4.8,4
group_609,0,4.066666666666666,2.8333333333333335
group_6090,0,4,2
group_6091,0.5,0.6,0.5
group_6096,11.5,7.533333333333334,15.666666666666668
group_6097,0.5,3.666666666666667,2
group_6099,6.5,0,3.25
group_610,0,0.6,0.5
group_6101,0,4,2
group_6102,0.5,13.666666666666666,9
group_6104,7.5,2.533333333333333,6.416666666666667
group_6105,6,2.666666666666667,4
group_6107,0.5,6,3.1666666666666674
group_6108,14,17.2,13.25
group_6109,4,4.8,4.75
group_6111,2.5,12.066666666666666,9.25
group_6114,11.5,7.666666666666666,7.75
group_6116,3,9.666666666666668,6.166666666666665
group_6118,4.5,3,3
group_6119,2.5,4,3.166666666666667
group_6124,4.5,0.33333333333333337,2.3333333333333335
group_6126,1.5,1.2,1.25
group_6127,10.5,13.2,11.125
group_6128,5.5,4.333333333333334,4.416666666666666
group_6129,20,22.866666666666667,30.083333333333332
group_6130,1,14.666666666666668,7.75
group_6131,16,0,8
group_6132,1.5,4.333333333333334,2.75
group_6133,6,0.6666666666666667,3.25
group_6134,14.5,5.666666666666666,9.416666666666668
group_6139,0,2.6666666666666665,1.6666666666666665
group_6144,0,10.333333333333332,5.166666666666665
group_6145,0,4.333333333333334,2.166666666666667
group_6147,20.5,19.06666666666667,32.125
group_615,0,1.2,1
group_6151,12.5,10.133333333333333,16.833333333333332
group_6154,0,9.6,8
group_6155,0,5.333333333333334,2.666666666666667
group_6156,9,6.866666666666666,14
group_6157,3,5,3.9166666666666674
group_6159,10.5,0,5.25
group_6161,5.5,1.6666666666666665,3.333333333333333
group_6165,12.333333333333334,9.666666666666666,9.125
group_6167,15.5,5.666666666666666,9.75
group_6168,9.166666666666666,14.533333333333333,13.333333333333332
group_6171,2,1.3333333333333335,1.5
group_6172,0.5,1.6666666666666665,1.0833333333333335
group_6173,41.5,45.2,35.66666666666667
group_6184,8.5,5.666666666666666,5.833333333333334
group_6185,0,8.4,7
group_6188,2.5,3.6666666666666665,2.833333333333333
group_6190,0.5,7,3.75
group_6191,7,3.333333333333333,4.833333333333334
group_6195,10,0,5
group_6198,7,4.333333333333334,4.583333333333334
group_6199,19.5,12.866666666666667,13.25
group_6200,6.5,7.066666666666666,9.333333333333334
group_6206,6,2,3.833333333333333
group_6211,0.5,6.666666666666666,3.583333333333333
group_6214,3.5,4.866666666666666,5
group_6215,21,131.46666666666667,91.41666666666666
group_6217,37.5,52,63.291666666666664
group_622,0,0.5333333333333333,0.3333333333333333
group_6222,3.5,2.5333333333333337,4.416666666666667
group_6223,0,7.8,6.5
group_6231,5,3.733333333333333,6.5
group_6233,1.5,1.4,1.1666666666666667
group_6236,0,26.4,16.666666666666668
group_6247,6,4.133333333333334,12.333333333333334
group_6249,5,2.333333333333333,3.25
group_6252,0.5,7.333333333333334,3.916666666666667
group_6254,1.5,25.8,22
group_6255,0,10.8,9
group_6257,3,4.933333333333334,3.833333333333333
group_6264,0.5,2,1.1666666666666667
group_6266,1.5,2.333333333333333,1.75
group_6271,4,2.666666666666667,3
group_6272,15,2.1999999999999997,8.416666666666666
group_6274,4,3.266666666666667,5.833333333333334
group_6282,9,11.333333333333332,10.75
group_6283,0,4.333333333333334,2.166666666666667
group_6291,54,77.33333333333333,68.58333333333334
group_6295,20,30.266666666666666,38.875
group_6308,34,38.6,58.208333333333336
group_6322,13,24.4,24.333333333333336
group_633,8,1.6666666666666665,4.833333333333334
group_6333,0.5,0.3333333333333333,0.6666666666666666
group_6338,6.5,14.933333333333334,10.416666666666668
group_6350,0,2.6,1.5
group_6351,11.5,14.4,11.583333333333334
group_6352,0.5,4.333333333333334,2.333333333333333
group_6353,24,0,12
group_6354,6,7.533333333333333,6.166666666666666
group_6356,17,22.066666666666666,24
group_6357,0.5,148.2,123.75
group_6358,0.5,12,6.166666666666665
group_636,0.5,4.4,2.5
group_6361,21,15.333333333333332,15.5
group_6362,3,2,4
group_6366,0,20.733333333333334,17.166666666666664
group_6369,2,11,6.25
group_637,1.5,8.4,5.666666666666666
group_6370,2.5,10.8,10.416666666666668
group_6371,1.5,2.2666666666666666,1.5833333333333333
group_6372,0,3.1333333333333333,2.166666666666667
group_6373,6.5,9.666666666666668,7.75
group_6374,26.5,29.733333333333334,23
group_6378,0,8.533333333333333,5.333333333333333
group_6379,6,7.733333333333333,6.166666666666666
group_6380,7.5,9.866666666666667,7.833333333333334
group_6382,11.5,12.866666666666665,18.958333333333332
group_6383,18.5,31.466666666666665,30.25
group_6386,5.5,9.733333333333333,10.916666666666668
group_6388,4.5,4.8,3.75
group_6389,4,2.666666666666667,2.666666666666667
group_6395,17,18.733333333333334,14.666666666666668
group_640,1,6.666666666666666,3.75
group_6401,3,0.33333333333333337,1.6666666666666665
group_6410,0,6.4,4
group_6411,38,45.93333333333333,38.166666666666664
group_6412,16,0,8
group_6415,6.5,1.6666666666666665,4.083333333333334
group_6418,16.5,2.2,9.25
group_642,2,1.6666666666666665,1.666666666666667
group_6423,0,2,1
group_643,0,3,2.5
group_6433,10,5.666666666666666,6.416666666666666
group_6436,0,2,1
group_6450,115,150.2,146.58333333333334
group_6452,9.5,6.533333333333333,7.833333333333333
group_6455,0,14,11.666666666666666
group_6456,2,1,1.4166666666666665
group_6459,0,2.666666666666667,1.3333333333333337
group_6461,2,0.6666666666666667,1.25
group_6467,29,23.933333333333334,22.166666666666664
group_6468,5,2.666666666666667,3.666666666666667
group_6469,7,0,3.5
group_647,0,3.6,3
group_6482,3.5,6.2,6.583333333333334
group_6488,7,11.666666666666668,8.666666666666666
group_6489,7.5,5.866666666666666,10.25
group_6492,3.5,2.333333333333333,2.333333333333333
group_6496,13,40.66666666666667,25.83333333333334
group_6498,11,9.8,15.75
group_650,0,1.8,1.5
group_6512,4,7,7.166666666666666
group_6520,41.5,1,21.166666666666668
group_6521,15.333333333333334,6.466666666666667,10
group_6529,85.5,108.86666666666666,105.33333333333333
group_6530,10,0.8666666666666667,5.416666666666667
group_6531,43,57.2,59.5
group_6532,2.5,1.3333333333333333,3.75
group_6533,0,18.6,15.5
group_6535,5,11.6,9.5
group_656,0,2.7333333333333334,2.166666666666667
group_6574,16.5,0.5333333333333333,8.583333333333332
group_6577,15.333333333333334,7.6,11.458333333333334
group_6579,5,3.333333333333333,3.333333333333333
group_658,0,2.4,2
group_6592,8.5,9.4,7.25
group_6595,2.5,3,2.5
group_66,4.5,6.066666666666666,4.833333333333334
group_660,1,4.666666666666666,2.666666666666667
group_6612,5,5.533333333333333,4.416666666666666
group_6616,87,132.06666666666666,123.45833333333334
group_662,0,0.6,0.5
group_6621,0,11,6.833333333333334
group_6648,13,7.6000000000000005,9.541666666666668
group_6649,45.166666666666664,5.933333333333334,33.833333333333336
group_6651,7,9,6.75
group_6660,0,6.933333333333334,4.333333333333333
group_668,9,7.200000000000001,7.375
group_6690,3.5,23.666666666666668,19
group_6695,4.5,5.6,4.5
group_6708,37.5,0.6,19.25
group_673,8.5,0,4.25
group_6738,34.5,28.933333333333334,27.416666666666668
group_6739,13.666666666666666,7.2,9.083333333333334
group_674,0.6666666666666666,3.6,3.1666666666666665
group_6749,24.5,3.466666666666667,13.958333333333332
group_6759,2.5,3.3333333333333335,3.083333333333333
group_681,0,0.6,0.5
group_684,0.5,7,3.75
group_685,2.6666666666666665,2.6,2.5
group_686,0,0.5333333333333333,0.33333333333333337
group_688,6.5,7.333333333333333,7.583333333333334
group_689,0.6666666666666666,0,0.5
group_691,0,0.6,0.5
group_692,0,0.33333333333333337,0.1666666666666667
group_695,13,8,8.5
group_700,0.5,0.6666666666666667,0.8333333333333333
group_705,9,0.5333333333333333,4.833333333333333
group_706,0,0.6,0.5
group_709,1.5,1.7333333333333334,1.4166666666666665
group_710,0,0.33333333333333337,0.1666666666666667
group_712,1,1.5333333333333332,2.1666666666666665
group_713,7.5,0,3.75
group_718,1.6666666666666667,3.666666666666667,2.8333333333333335
group_72,2.5,3,2.5
group_724,0,1.1333333333333333,0.8333333333333333
group_725,0.6666666666666666,0,0.5
group_726,4.5,0.5333333333333333,2.583333333333333
group_734,0,0.6,0.5
group_735,0,1.8,1.5
group_736,0,0.6,0.5
group_740,0.5,0,0.25
group_742,4,1.3333333333333335,3.416666666666667
group_745,4,0,2
group_748,4,4.733333333333333,3.916666666666667
group_749,1.5,11.333333333333334,8.25
group_75,1.5,1.6666666666666665,1.5833333333333335
group_750,0,0.6,0.5
group_751,0.6666666666666666,0.5333333333333333,0.8333333333333333
group_754,0,0.3333333333333333,0.1666666666666667
group_755,0.6666666666666666,1.8,2
group_758,6,5.200000000000001,4.666666666666666
group_759,0.5,5,2.75
group_760,1,1.8666666666666667,2
group_761,0,0.8666666666666667,0.5
group_765,0,1.5333333333333334,1.1666666666666665
group_767,9.5,16.466666666666665,17.333333333333336
group_768,0.5,1.5333333333333334,1.4166666666666665
group_777,4.5,3.6000000000000005,4.166666666666666
group_778,5.5,1.3333333333333335,3.25
group_780,11,8.4,14.916666666666666
group_781,1,0.5333333333333333,0.8333333333333333
group_782,0,0.33333333333333337,0.1666666666666667
group_785,10.666666666666666,4,7
group_791,1,8.666666666666668,4.75
group_792,8,6.133333333333334,11
group_793,4,3.3333333333333335,4.416666666666666
group_804,0.5,0.6666666666666667,0.8333333333333333
group_805,0,1.8,1.5
group_806,0,1.8,1.5
group_807,0,3,2.5
group_813,0,1.8,1.5
group_815,0,1.2,1
group_816,0,0.5333333333333333,0.3333333333333333
group_821,0,0.9333333333333333,0.6666666666666667
group_822,0,0.6,0.5
group_823,0,0.5333333333333333,0.33333333333333337
group_824,0.5,0,0.25
group_827,4.5,8.2,10.583333333333332
group_83,0.6666666666666666,0.6,1
group_832,0.5,3.333333333333333,1.9166666666666665
group_833,5.5,5.666666666666666,5.166666666666667
group_834,4.5,4.8,4.083333333333334
group_837,0,1.2,1
group_839,1.5,11,7.416666666666666
group_84,0,30.6,25.5
group_840,2,1.5333333333333334,2.4166666666666665
group_841,0,1.7333333333333334,1.3333333333333335
group_842,0,1.4666666666666666,1
group_843,0,2.3333333333333335,1.8333333333333335
group_844,0.6666666666666666,0.33333333333333337,0.6666666666666667
group_852,11,3.8666666666666663,7.041666666666666
group_853,0.5,0.9333333333333333,0.8333333333333333
group_854,0.5,1.8,1.5
group_855,0,1.7333333333333334,1.3333333333333335
group_859,7,0,3.5
group_86,5.5,7.4,9
group_860,3.5,4.733333333333333,5.25
group_861,0.5,0.3333333333333333,0.6666666666666666
group_865,1.5,2.933333333333333,2.583333333333333
group_867,0,1.2,1
group_868,0,1.8666666666666667,1.3333333333333335
group_875,0.5,3,1.75
group_876,4.5,0,2.25
group_877,6.5,0,3.25
group_880,0,0.3333333333333333,0.1666666666666667
group_884,3.5,0,1.75
group_885,5,6.733333333333333,5.333333333333333
group_886,4,5,4
group_887,0,2.933333333333333,2.333333333333333
group_888,0,1.1333333333333333,0.8333333333333333
group_89,1,11.333333333333332,6.083333333333335
group_891,1,2.333333333333333,1.5833333333333335
group_892,0,2.333333333333333,1.1666666666666663
group_893,0,7,3.5
group_894,0.5,0.6,0.5
group_895,0,0.6,0.5
group_896,0,0.6,0.5
group_898,0,0.6,0.5
group_899,0.5,1.1333333333333333,1.0833333333333335
group_9,0.5,4.8,4
group_90,0.6666666666666666,1.9333333333333331,3.666666666666667
group_903,5,4,3.6666666666666665
group_904,0.5,0,0.25
group_914,0.5,2,1.25
group_915,0.5,1.8,1.75
group_920,2.5,3.8666666666666667,4.833333333333334
group_921,0,1.2,1
group_923,0,0.33333333333333337,0.1666666666666667
group_924,0,0.6,0.5
group_927,8,1.2,4.666666666666667
group_929,5,5.466666666666667,5.083333333333333
group_938,0.5,1.5333333333333332,1.6666666666666665
group_94,0,2.4,2
group_940,8,7.466666666666666,15.25
group_941,0,1.2,0.6666666666666667
group_945,0.5,6.666666666666666,3.583333333333333
group_947,1,0.33333333333333337,0.5833333333333333
group_948,1,0.33333333333333337,0.5833333333333333
group_950,0,0.6,0.5
group_953,9,0,4.5
group_954,1.5,2.1333333333333333,1.75
group_957,0,1.2,1
group_958,0,0.6,0.5
group_96,0,3.6,3
group_964,8,1.8666666666666665,4.833333333333334
group_965,0,0.33333333333333337,0.1666666666666667
group_966,1.5,1,1.75
group_970,0,3.6,3
group_971,0,1.2,1
group_972,2.5,1.6666666666666665,1.6666666666666665
group_973,1.6666666666666667,0.33333333333333337,1.1666666666666665
group_974,0.5,0.5333333333333333,0.5833333333333334
group_977,0,0.3333333333333333,0.1666666666666667
group_98,0,0.6,0.5
group_99,0,2.4,2
group_990,0.5,0.5333333333333333,0.41666666666666663
group_994,0,3.333333333333333,1.6666666666666665
group_996,1,0.33333333333333337,0.5833333333333334
group_997,1.5,1.7333333333333334,3.083333333333333
group_998,0,5,2.5
gshB_1,13.5,6.400000000000001,14.166666666666668
gsiA_1~~~gsiA_6,8.5,5,5.583333333333334
gsiA_3,2.5,5.933333333333334,4.083333333333333
gsiA_4,4.5,0,2.25
gsiA_6,2,1.9333333333333331,2.6666666666666665
gsiA_7,16.166666666666668,16.866666666666667,13.75
gsiC_10,0,1.2,1
gsiC_1~~~dppB_11,0,1,0.5
gsiC_3,3,0,1.5
gsiC_4,0.5,0.8666666666666667,0.5833333333333333
gsiC_5,0.5,0.5333333333333333,0.41666666666666663
gsiC_8,0,0.6,0.5
gsiD_2,0.5,1.0666666666666667,0.9166666666666666
gsiD_3,0,0.9333333333333333,0.6666666666666665
gspK,0,0.6,0.5
gstB_2~~~gstB_3,0.5,2.7333333333333334,1.9166666666666665
