genome_id,gene,value
g36,mshA_1,1
g36,group_555,1
g36,group_554,1
g36,gldA,1
g36,tsaD,1
g36,ilvE_2,1
g36,dcd,1
g36,aroC,1
g36,nspC,1
g36,rfuC_1,1
g36,iolG_2,1
g36,msmX_1,1
g36,group_545,1
g36,hcr_1,1
g36,ribBA,1
g36,mraY,1
g36,group_543,1
g36,potF,1
g36,macA_3,1
g36,lysDH,1
g36,group_539,1
g36,group_538,1
g36,hisC_4,1
g36,group_537,1
g36,rsmI,1
g36,group_536,1
g36,group_535,1
g36,adh1,1
g36,phnI,1
g36,ugpC_11,1
g36,btuD_12,1
g36,gsiC_5,1
g36,hpd,1
g36,carE,1
g36,group_532,1
g36,group_531,1
g36,ugpC_8,1
g36,leuB_1,1
g36,ybhR,1
g36,cytR_2,1
g36,group_530,1
g36,potA_7,1
g36,flgI,1
g36,group_525,1
g36,group_524,1
g36,dnaN,1
g36,group_523,1
g36,nemA_1,1
g36,potA_3,1
g36,group_522,1
g36,group_519,1
g36,adhD,1
g36,mmpA,1
g36,group_516,1
g36,ada,1
g36,flhA_2,1
g36,flhA_1,1
g36,tqsA,1
g36,group_513,1
g36,group_511,1
g36,group_510,1
g36,aroB,1
g36,gcvT_3,1
g36,rfuC_2,1
g36,yejE,1
g36,group_507,1
g36,malK_3,1
g36,group_506,1
g36,group_503,1
g36,sucB_1,1
g36,group_502,1
g36,ldc,1
g36,hisZ,1
g36,dadX,1
g36,group_500,1
g36,gcvT_1,1
g36,group_499,1
g36,group_497,1
g36,potA_5,1
g36,vioD,1
g36,group_496,1
g36,acdA_1,1
g36,yjiA_3,1
g36,group_492,1
g36,lldD_3,1
g36,group_491,1
g36,mdh_1,1
g36,xdh,1
g36,group_487,1
g36,anmK,1
g36,zapE,1
g36,apbC,1
g36,bepF_1,1
g36,ybhS,1
g36,pabB,1
g36,group_478,1
g36,group_477,1
g36,group_475,1
g36,acdA_4,1
g36,iolG_1,1
g36,hipO_3,1
g36,queG,1
g36,potD_1,1
g36,acdA_3,1
g36,group_473,1
g36,cya_1,1
g36,rlmL,1
g36,aspC_2,1
g36,ycaD_1,1
g36,group_472,1
g36,amiC_2,1
g36,gci_1,1
g36,tyrB_1,1
g36,hipO_2,1
g36,bshA,1
g36,group_470,1
g36,group_466,1
g36,aar,1
g36,livK,1
g36,group_465,1
g36,pobA,1
g36,dxr,1
g36,ydiK_1,1
g36,group_461,1
g36,group_460,1
g36,nagC_4,1
g36,group_455,1
g36,serC,1
g36,COQ5_3,1
g36,ackA,1
g36,proB,1
g36,phaA,1
g36,hemW,1
g36,ydcO,1
g36,doeA_1,1
g36,iolG_10,1
g36,metZ,1
g36,group_452,1
g36,group_451,1
g36,group_450,1
g36,pbuE,1
g36,uctC,1
g36,group_448,1
g36,metC,1
g36,group_447,1
g36,soxA_1,1
g36,kbl,1
g36,bepF_2,1
g36,group_446,1
g36,group_445,1
g36,acdA_2,1
g36,cobL,1
g36,cya_3,1
g36,nuoD,1
g36,yliI,1
g36,group_440,1
g36,group_439,1
g36,atzC,1
g36,group_436,1
g36,mnmA,1
g36,sucC,1
g36,fsr,1
g36,group_434,1
g36,bcr_3,1
g36,group_431,1
g36,aruC,1
g36,group_430,1
g36,mltG,1
g36,group_424,1
g36,group_423,1
g36,group_420,1
g36,coaBC,1
g36,group_419,1
g36,tadA_1,1
g36,rfnT,1
g36,carA_1,1
g36,nepI_1,1
g36,pcaF,1
g36,fadA_2,1
g36,uxuA,1
g36,emrA_3,1
g36,ubiL_1,1
g36,group_413,1
g36,nagC_1,1
g36,nqo4,1
g36,hemA,1
g36,pfp,1
g36,group_408,1
g36,group_407,1
g36,xylH_2,1
g36,group_403,1
g36,group_402,1
g36,ddmA1,1
g36,group_401,1
g36,group_400,1
g36,group_399,1
g36,group_398,1
g36,trpB,1
g36,deoB,1
g36,fabB,1
g36,hcaT,1
g36,group_395,1
g36,group_394,1
g36,ynjB,1
g36,lysN,1
g36,aaeA,1
g36,group_391,1
g36,group_390,1
g36,nanK,1
g36,bkdA1,1
g36,aatB_1,1
g36,group_386,1
g36,recD2_2,1
g36,group_385,1
g36,cycB_1,1
g36,group_383,1
g36,ydhP_2,1
g36,ycaD_3,1
g36,group_382,1
g36,dasA,1
g36,group_380,1
g36,group_379,1
g36,group_378,1
g36,bcr_2,1
g36,group_377,1
g36,group_376,1
g36,oat2,1
g36,cfa_2,1
g36,group_373,1
g36,dadA1_1,1
g36,group_370,1
g36,mshA_13,1
g36,group_369,1
g36,csd,1
g36,hyuC_1,1
g36,group_366,1
g36,pksS,1
g36,tetA_1,1
g36,lhgD,1
g36,hutI,1
g36,hyuC_2,1
g36,soxB_3,1
g36,sucB_2,1
g36,ispG,1
g36,dadA1_2,1
g36,tyrS,1
g36,entS_3,1
g36,cfa_1,1
g36,oiaX,1
g36,msmE,1
g36,group_354,1
g36,pal_3,1
g36,glgC,1
g36,group_353,1
g36,group_352,1
g36,group_350,1
g36,fabF_2,1
g36,dctM_3,1
g36,group_349,1
g36,yjlD,1
g36,group_345,1
g36,group_344,1
g36,puuE,1
g36,ttuD_1,1
g36,group_341,1
g36,group_340,1
g36,purD_1,1
g36,group_339,1
g36,group_338,1
g36,narT,1
g36,phnA,1
g36,clpX,1
g36,siaM_3,1
g36,group_335,1
g36,bkdB,1
g36,group_333,1
g36,metK,1
g36,group_332,1
g36,fbcH,1
g36,siaM_4,1
g36,yesO_2,1
g36,serS,1
g36,mdeA,1
g36,dctM_2,1
g36,puuB_4,1
g36,icl,1
g36,dnaK_1,1
g36,aarA,1
g36,group_328,1
g36,cobB,1
g36,group_327,1
g36,nrtA_2,1
g36,murA,1
g36,group_325,1
g36,dinB_1,1
g36,pyrC_1,1
g36,group_324,1
g36,group_323,1
g36,amiC_1,1
g36,glyA2,1
g36,group_322,1
g36,group_321,1
g36,yteT,1
g36,ycaD_6,1
g36,melE,1
g36,regB,1
g36,group_318,1
g36,dddP,1
g36,group_317,1
g36,tolB,1
g36,pncB,1
g36,hisD,1
g36,nqo1_1,1
g36,hslU,1
g36,glnT,1
g36,purB,1
g36,xylA,1
g36,yhjE_2,1
g36,group_312,1
g36,naiP,1
g36,waaA,1
g36,lolE_2,1
g36,bcr_1,1
g36,group_310,1
g36,puuB_2,1
g36,group_309,1
g36,group_306,1
g36,group_305,1
g36,mnmE,1
g36,prsE_1,1
g36,group_301,1
g36,deoA,1
g36,nifK_2,1
g36,abo_5,1
g36,group_299,1
g36,fni_1,1
g36,proS,1
g36,group_296,1
g36,bauA_1,1
g36,soxB_2,1
g36,group_295,1
g36,group_294,1
g36,bauA_2,1
g36,group_291,1
g36,wbpA_1,1
g36,fpgS,1
g36,pdhC,1
g36,guaD_2,1
g36,dctD_3,1
g36,pmbA,1
g36,group_287,1
g36,group_286,1
g36,prsE_4,1
g36,amtB,1
g36,group_283,1
g36,xylH_1,1
g36,potE,1
g36,group_279,1
g36,nosD,1
g36,tilS,1
g36,hmgA,1
g36,group_275,1
g36,dctA,1
g36,glnG,1
g36,ipuC,1
g36,ttuD_2,1
g36,aroA,1
g36,dinF,1
g36,puuA_1,1
g36,glmU_2,1
g36,group_271,1
g36,group_270,1
g36,aroH,1
g36,melA_2,1
g36,spuC_5,1
g36,trkA,1
g36,ubiD_1,1
g36,dxs_1,1
g36,group_267,1
g36,group_266,1
g36,group_265,1
g36,pchA,1
g36,group_264,1
g36,spuC_2,1
g36,fucK_2,1
g36,otsA,1
g36,pepA_2,1
g36,garB,1
g36,murD,1
g36,lpdV,1
g36,dapE_2,1
g36,yhdG,1
g36,degQ_1,1
g36,hflX,1
g36,group_262,1
g36,sctC_2,1
g36,pntB,1
g36,group_260,1
g36,ahcY,1
g36,group_259,1
g36,cysS,1
g36,argH_2,1
g36,mdtK,1
g36,sthA_2,1
g36,group_258,1
g36,lpd3,1
g36,group_255,1
g36,group_254,1
g36,leuC,1
g36,glnA_2,1
g36,group_250,1
g36,uxaC,1
g36,rsmB_2,1
g36,group_247,1
g36,ramB,1
g36,hsrA_2,1
g36,group_246,1
g36,bioF,1
g36,tldD,1
g36,group_245,1
g36,mdtA_2,1
g36,miaB,1
g36,group_243,1
g36,trmFO,1
g36,group_241,1
g36,ptsJ_2,1
g36,pccR,1
g36,dld,1
g36,mgtE,1
g36,group_238,1
g36,prr,1
g36,araA_1,1
g36,gndA,1
g36,der,1
g36,murF,1
g36,ald_1,1
g36,xylB_1,1
g36,group_235,1
g36,puuA_2,1
g36,ttuE,1
g36,group_234,1
g36,group_232,1
g36,group_229,1
g36,group_228,1
g36,nuoN,1
g36,lpd,1
g36,alsT_3,1
g36,xylB_4,1
g36,davD_1,1
g36,cobQ,1
g36,dht,1
g36,gltD_2,1
g36,phnY,1
g36,rbsA_14,1
g36,murE,1
g36,abgB,1
g36,cbbL,1
g36,glgA1_1,1
g36,davD_3,1
g36,ndhB_4,1
g36,clsA,1
g36,group_225,1
g36,csbC,1
g36,hpyO,1
g36,sufB,1
g36,selO,1
g36,melA_1,1
g36,group_223,1
g36,tig,1
g36,gabD_1,1
g36,group_219,1
g36,sgrR_3,1
g36,katA,1
g36,nnr,1
g36,mtlK_2,1
g36,rbsA_10,1
g36,group_217,1
g36,purF_1,1
g36,lcdH,1
g36,group_214,1
g36,bepA_5,1
g36,glpK,1
g36,bauC,1
g36,hutH_2,1
g36,dnaC_2,1
g36,rhlE_2,1
g36,ycjX,1
g36,nifD_1,1
g36,guaB,1
g36,amn,1
g36,gatA,1
g36,group_207,1
g36,group_206,1
g36,group_205,1
g36,sgrR_5,1
g36,livQ,1
g36,adh_2,1
g36,nikA_1,1
g36,nuoM_1,1
g36,rbsA_2,1
g36,atpD,1
g36,group_202,1
g36,eryB_1,1
g36,rhlE_1,1
g36,fixL,1
g36,group_199,1
g36,fruK,1
g36,abfA,1
g36,dnaA_2,1
g36,gppA_1,1
g36,group_195,1
g36,rbsA_1,1
g36,atpA,1
g36,araB_1,1
g36,davD_2,1
g36,group_194,1
g36,mglA_8,1
g36,uxaA,1
g36,mglA_7,1
g36,rcsC_7,1
g36,betC,1
g36,nifK_1,1
g36,ffh,1
g36,mglA_1,1
g36,lfrA_1,1
g36,rpoN2,1
g36,mtgB_4,1
g36,mtgB_2,1
g36,group_193,1
g36,lcfB,1
g36,metG,1
g36,rbsA_6,1
g36,rbsA_12,1
g36,degQ_2,1
g36,group_187,1
g36,group_186,1
g36,guaA,1
g36,group_184,1
g36,hbpA_4,1
g36,mrpD_1,1
g36,clsC,1
g36,virD4,1
g36,ubiB,1
g36,mtgB_3,1
g36,group_176,1
g36,xseA,1
g36,prfC,1
g36,emrB_3,1
g36,entS_4,1
g36,serA_1,1
g36,alkJ_3,1
g36,nadB,1
g36,oppA,1
g36,group_164,1
g36,dppA_6,1
g36,purH,1
g36,pckA,1
g36,lig,1
g36,aruI,1
g36,algE2,1
g36,group_162,1
g36,group_161,1
g36,glmU_1,1
g36,dppA_3,1
g36,yheS_3,1
g36,carA_2,1
g36,pgi,1
g36,pgm,1
g36,dppA_5,1
g36,yejF_3,1
g36,nusA,1
g36,pyrG,1
g36,gsiA_5,1
g36,groL5_1,1
g36,gsiA_6,1
g36,group_152,1
g36,ddpA,1
g36,acsA_4,1
g36,group_150,1
g36,ilvG,1
g36,gsiA_3,1
g36,betA_2,1
g36,ettA,1
g36,gsiA_12,1
g36,aidB,1
g36,malL_2,1
g36,dauA_2,1
g36,group_143,1
g36,rnj,1
g36,yejF_2,1
g36,group_142,1
g36,sir,1
g36,recN,1
g36,nqrF_1,1
g36,hutU,1
g36,group_141,1
g36,nadE_2,1
g36,ctaD_1,1
g36,group_139,1
g36,rocB,1
g36,adeC_1,1
g36,fadD,1
g36,gsiA_9,1
g36,rpsA,1
g36,group_136,1
g36,leuA,1
g36,cof,1
g36,lerK,1
g36,group_133,1
g36,group_132,1
g36,group_131,1
g36,group_130,1
g36,eptA,1
g36,fhs,1
g36,group_126,1
g36,araC_1,1
g36,ggt,1
g36,ftsI_1,1
g36,prsD_1,1
g36,argS,1
g36,ndhB_3,1
g36,ndmD,1
g36,group_122,1
g36,ftsZ_1,1
g36,araC_3,1
g36,ilvI,1
g36,coxN,1
g36,asnB_2,1
g36,bdlA,1
g36,gcl,1
g36,sasA_7,1
g36,adeC_2,1
g36,group_117,1
g36,moxF_1,1
g36,group_114,1
g36,group_113,1
g36,group_112,1
g36,group_111,1
g36,mutL,1
g36,ydaP,1
g36,edd,1
g36,dctB_2,1
g36,lepA,1
g36,group_109,1
g36,bepA_2,1
g36,ilvD,1
g36,sdhA,1
g36,uup,1
g36,thiC,1
g36,appA,1
g36,siaT_2,1
g36,mnmG,1
g36,group_102,1
g36,pepF1,1
g36,atm1,1
g36,nanT_1,1
g36,yheS_1,1
g36,deaD,1
g36,prsA,1
g36,gsiA_1,1
g36,cobT,1
g36,group_99,1
g36,kup_2,1
g36,acsA_2,1
g36,group_93,1
g36,group_92,1
g36,group_91,1
g36,exoI,1
g36,ftsH_2,1
g36,group_87,1
g36,acsA_3,1
g36,group_85,1
g36,iolC,1
g36,acsA_1,1
g36,fusA_1,1
g36,tktA_2,1
g36,group_80,1
g36,group_79,1
g36,tktB,1
g36,group_78,1
g36,group_77,1
g36,group_76,1
g36,dnaG,1
g36,cyoB,1
g36,carB_1,1
g36,group_73,1
g36,uvrC,1
g36,iolG_12,1
g36,gyrB_1,1
g36,group_65,1
g36,agpA,1
g36,tktA_1,1
g36,btuD_15,1
g36,pctA,1
g36,glgX_1,1
g36,hcaB_5,1
g36,fusA_2,1
g36,katE,1
g36,pnp,1
g36,glyS,1
g36,menF,1
g36,priA,1
g36,group_52,1
g36,glgB,1
g36,iorB_1,1
g36,group_51,1
g36,rsh,1
g36,zntA,1
g36,purL,1
g36,cheA,1
g36,tme,1
g36,paoC_3,1
g36,mtgA_3,1
g36,group_46,1
g36,dme,1
g36,group_45,1
g36,xdhA_2,1
g36,group_44,1
g36,pleC,1
g36,bamA_1,1
g36,lptD,1
g36,group_40,1
g36,speF,1
g36,group_39,1
g36,hcrA_1,1
g36,virB4_2,1
g36,abo_4,1
g36,lon,1
g36,gyrB_2,1
g36,abo_3,1
g36,abo_2,1
g36,xpkA,1
g36,mrcA_1,1
g36,malP,1
g36,actP,1
g36,group_33,1
g36,group_32,1
g36,srmB,1
g36,dmg,1
g36,secD,1
g36,mprF,1
g36,group_29,1
g36,group_27,1
g36,group_26,1
g36,pepN,1
g36,group_25,1
g36,infB,1
g36,ppdK,1
g36,secA,1
g36,mutS,1
g36,rcsC_4,1
g36,group_24,1
g36,glnD,1
g36,gcvP,1
g36,group_22,1
g36,group_20,1
g36,sucA,1
g36,argD_1,1
g36,acrB,1
g36,group_10,1
g36,oqxB5,1
g36,bepG,1
g36,bepE,1
g36,rcsC_10,1
g36,dnaE1,1
g36,mfd,1
g36,addA,1
g36,group_5,1
g36,putA,1
g36,group_4,1
g36,rpoC,1
g36,group_6373,1
g36,ros_2~~~ros_1~~~ros_3,1
g36,group_6253,1
g36,group_6235,1
g36,group_6232,1
g36,group_6198,1
g36,vbhT_2~~~recD2_2~~~recD2_1~~~recD2_6~~~recD2_5~~~recD2_3,1
g36,group_6109,1
g36,group_6051,1
g36,group_6032,1
g36,atsA,1
g36,group_5979,1
g36,mtrR,1
g36,pepT_1~~~pepT~~~pepT_3~~~pepT_2,1
g36,group_5899,1
g36,group_5892,1
g36,group_5867,1
g36,recD2_2~~~recD2_3~~~recD2_1,1
g36,group_5774,1
g36,group_5770,1
g36,group_5670,1
g36,group_5594,1
g36,group_5586,1
g36,group_5585,1
g36,btuD_20~~~malK_10~~~btuD_7~~~malK_7,1
g36,group_5458,1
g36,ligD_6~~~ligD_5~~~ligD_2~~~ligD_4~~~ligD_1~~~ligD_3,1
g36,ltrA,1
g36,paaG_1~~~menB_2~~~fcbB2~~~fcbB1,1
g36,group_5313,1
g36,merA,1
g36,acxA,1
g36,acxB,1
g36,groS1_5~~~groS1_1,1
g36,group_5181,1
g36,group_5166,1
g36,group_5133,1
g36,group_5055,1
g36,group_5045,1
g36,group_4915,1
g36,cysQ_4~~~cysQ_3,1
g36,yfhA_1~~~yfhA_2~~~btuD_11,1
g36,group_4786,1
g36,actIII,1
g36,group_4726,1
g36,group_4704,1
g36,group_4565,1
g36,group_4542,1
g36,group_4522,1
g36,group_4488,1
g36,purR_2~~~ascG~~~cytR_4,1
g36,group_4396,1
g36,group_4093,1
g36,group_4053,1
g36,group_4048,1
g36,group_3988,1
g36,group_3665,1
g36,group_3576,1
g36,group_3319,1
g36,group_2491,1
g36,group_2000,1
g36,acxC,1
g36,group_1899,1
g36,group_1800,1
g36,group_1566,1
g36,group_1303,1
g36,group_1149,1
g36,neo,1
g36,hdfR_8,1
g36,group_826,1
g36,group_717,1
g36,group_700,1
g36,yfiZ_1,1
g36,group_512,1
g36,group_416,1
g36,group_151,1
g36,group_105,1
g36,fhuA_4,1
g36,group_6430,1
g36,group_6429,1
g36,group_6396,1
g36,group_6384,1
g36,ros_2~~~ros_4~~~ros_5~~~ros_3,1
g36,group_6367,1
g36,group_6361,1
g36,hmp_2,1
g36,group_6308,1
g36,group_6301,1
g36,fixT~~~fixT_2,1
g36,group_6257,1
g36,group_6244,1
g36,group_6243,1
g36,napC_2~~~napC_3~~~napC_1,1
g36,group_6111,1
g36,group_6089,1
g36,group_6040,1
g36,group_6038,1
g36,group_6006,1
g36,group_5995,1
g36,esiB,1
g36,dmlR_11~~~dmlR_14~~~dmlR_13,1
g36,group_5886,1
g36,gcvA_6~~~dsdC,1
g36,group_5870,1
g36,group_5851,1
g36,group_5781,1
g36,group_5780,1
g36,group_5779,1
g36,patA_1,1
g36,group_5766,1
g36,group_5734,0
g36,group_5698,1
g36,group_5697,1
g36,group_5688,1
g36,group_5677,1
g36,group_5676,1
g36,group_5669,1
g36,group_5517,1
g36,group_5506,1
g36,group_5436,1
g36,group_5435,1
g36,group_5407,1
g36,group_5406,1
g36,comR_2~~~comR_3,1
g36,yidZ,1
g36,group_5138,1
g36,algE2_1~~~cya_4,1
g36,group_5091,1
g36,group_5084,1
g36,group_5083,1
g36,acpP_5~~~acpP_1,1
g36,hmp_4,1
g36,group_5001,1
g36,group_4934,1
g36,btuD_11,1
g36,group_4926,1
g36,group_4916,1
g36,group_4903,1
g36,imuB_2~~~imuB_1,1
g36,group_4805,1
g36,group_4799,1
g36,group_4766,1
g36,group_4763,0
g36,fliY_2,1
g36,group_4760,1
g36,perR_2~~~perR_1,1
g36,group_4703,1
g36,group_4589,1
g36,group_4573,1
g36,group_4538,1
g36,group_4444,1
g36,group_4433,1
g36,group_4422,1
g36,oiaC,1
g36,group_4182,1
g36,group_4171,1
g36,group_4155,1
g36,group_4082,1
g36,group_4064,1
g36,group_4057,1
g36,group_4050,1
g36,group_4039,1
g36,group_4023,1
g36,group_4002,1
g36,group_3992,1
g36,group_3916,1
g36,group_3872,1
g36,group_3854,1
g36,group_3682,1
g36,group_3648,1
g36,group_3537,1
g36,group_3514,1
g36,group_3458,1
g36,cspA_5,1
g36,group_3372,1
g36,group_2968,1
g36,group_2951,1
g36,group_2913,1
g36,group_2872,1
g36,group_2636,1
g36,group_2353,1
g36,ywnA_2,1
g36,group_2213,1
g36,group_2115,1
g36,group_1906,1
g36,group_1884,1
g36,group_1868,1
g36,group_1703,1
g36,group_1567,1
g36,group_1542,1
g36,ligK,1
g36,galB,1
g36,fabG_5,1
g36,group_1158,1
g36,stf0,1
g36,group_1058,1
g36,yusV,0
g36,aptA,1
g36,group_936,1
g36,ltnD_2,1
g36,group_753,1
g36,ephA,1
g36,aptB,1
g36,ligU,1
g36,argP_4,1
g36,dctM_5,1
g36,group_6382,1
g36,group_6375,1
g36,group_6360,1
g36,group_6354,0
g36,group_6345,1
g36,group_6324,1
g36,group_6273,1
g36,group_6218,1
g36,group_6210,1
g36,group_6119,1
g36,group_6114,1
g36,group_6107,0
g36,group_6058,1
g36,group_6056,0
g36,group_6048,1
g36,group_6022,1
g36,group_6021,1
g36,group_5996,0
g36,group_5942,1
g36,group_5939,1
g36,group_5935,1
g36,group_5928,1
g36,group_5897,1
g36,nhaA_1~~~nhaA_3~~~nhaA_2~~~nhaA,1
g36,group_5874,0
g36,pel_1~~~pel_2,1
g36,group_5798,1
g36,group_5769,1
g36,group_5703,1
g36,tdiR_2~~~tdiR_1~~~tmoT_1~~~tdiR,1
g36,group_5523,1
g36,galE1,1
g36,group_5460,0
g36,group_5445,1
g36,group_5439,1
g36,mdtC_4~~~mdtC_1~~~cusA,1
g36,yajO_2~~~yajO_5,1
g36,dppA_7~~~dppA_8,1
g36,group_5414,1
g36,group_5403,1
g36,group_5358,1
g36,group_5356,1
g36,group_5355,1
g36,group_5354,1
g36,group_5336,1
g36,group_5330,1
g36,group_5284,1
g36,group_5283,0
g36,ywqD,1
g36,group_5245,1
g36,sfnC_1~~~sfnC_2,1
g36,iorB_1~~~iorB_2,1
g36,group_5143,1
g36,group_5014,0
g36,group_5006,0
g36,group_4909,1
g36,ku_7~~~ku_4,1
g36,group_4787,1
g36,group_4676,1
g36,cysA_1~~~cysA_2,1
g36,group_4650,1
g36,group_4455,1
g36,wbpA_2,1
g36,group_4369,1
g36,wcaJ,1
g36,group_4310,1
g36,group_4218,1
g36,group_4217,1
g36,group_4173,1
g36,group_4055,1
g36,group_4037,1
g36,group_4007,1
g36,group_3979,1
g36,group_3915,1
g36,group_3887,1
g36,group_3737,1
g36,group_3543,1
g36,group_3540,1
g36,group_3534,1
g36,group_3382,1
g36,group_3357,1
g36,group_3336,1
g36,group_2888,1
g36,group_2790,1
g36,group_2737,1
g36,group_2669,0
g36,vapC_1,1
g36,group_2146,0
g36,todT_1,1
g36,group_1595,1
g36,group_1565,1
g36,fabG_12,1
g36,rfbF_2,1
g36,pdxI,1
g36,group_1014,1
g36,pgrR_8,1
g36,pgrR_7,1
g36,group_795,1
g36,group_768,1
g36,group_750,1
g36,group_687,1
g36,sbp_1,1
g36,hldD_2,1
g36,group_429,1
g36,mshA_8,1
g36,group_227,1
g36,kamA_1~~~kamA_2,1
g36,group_6399,1
g36,group_6387,1
g36,entS_3~~~entS_1~~~entS_2,1
g36,group_6351,1
g36,group_6315,1
g36,group_6287,1
g36,asd2_1~~~asd2_2~~~asd,1
g36,kdgR_2,1
g36,group_6252,1
g36,group_6238,1
g36,traR~~~traR_2,1
g36,gltC,1
g36,lasI,1
g36,group_6176,1
g36,anoR,1
g36,group_6152,1
g36,group_6120,1
g36,group_6061,1
g36,group_6034,1
g36,group_6023,1
g36,blc,1
g36,group_5959,1
g36,group_5952,1
g36,group_5947,1
g36,group_5930,1
g36,malT_2~~~malT_1,1
g36,group_5921,1
g36,vdh_2,1
g36,group_5887,1
g36,group_5850,0
g36,group_5834,0
g36,group_5803,1
g36,group_5802,1
g36,group_5801,1
g36,group_5788,1
g36,gsiA_1~~~oppF_7~~~gsiA_11~~~gsiA_6~~~gsiA_2,1
g36,pepT_2~~~pepT_1,1
g36,gabR_2~~~gabR_3~~~gabR_1,1
g36,group_5672,1
g36,group_5662,0
g36,group_5633,1
g36,group_5577,1
g36,group_5566,1
g36,group_5515,1
g36,group_5472,1
g36,group_5444,1
g36,group_5437,1
g36,group_5431,0
g36,corA_3~~~corA_1,1
g36,group_5416,1
g36,gabR_4~~~tauR_3~~~gabR_1~~~gabR,1
g36,tgnB_2,1
g36,group_5398,1
g36,group_5393,1
g36,group_5389,1
g36,degU_4,1
g36,group_5342,0
g36,adhT_2~~~adhT_3~~~adhT_1,0
g36,mshA_10~~~mshA_8,1
g36,maiA_1~~~maiA_2,1
g36,oxyS,1
g36,cueO,1
g36,group_5276,1
g36,group_5233,1
g36,pksS_2~~~penM,1
g36,group_5223,1
g36,group_5222,1
g36,dppB_1~~~dppB_2,1
g36,group_5207,1
g36,yagA,1
g36,group_5179,0
g36,group_5170,1
g36,group_5158,1
g36,thiG_2~~~thiG_1,1
g36,group_5125,1
g36,group_5009,1
g36,group_4961,0
g36,group_4922,1
g36,ubiD_1~~~ubiD_2,0
g36,group_4872,0
g36,group_4807,1
g36,algC_2~~~algC_1~~~algC,1
g36,norB,0
g36,group_4775,1
g36,nirK,0
g36,group_4729,0
g36,ubiJ,0
g36,group_4673,0
g36,group_4672,0
g36,group_4645,1
g36,group_4613,1
g36,group_4562,1
g36,mshA_11~~~mshA_7,1
g36,group_4540,1
g36,group_4497,0
g36,puuB_5~~~puuB_1,1
g36,hemN,0
g36,group_4252,1
g36,group_4238,1
g36,group_4234,1
g36,group_4167,1
g36,group_4156,1
g36,group_4147,1
g36,group_4083,1
g36,group_4015,1
g36,group_4008,0
g36,group_3995,1
g36,group_3994,1
g36,group_3913,1
g36,group_3711,0
g36,group_3692,1
g36,group_3628,1
g36,group_3485,1
g36,group_3401,1
g36,group_3109,0
g36,group_2988,1
g36,sufT,0
g36,group_2460,1
g36,fitB_2,0
g36,bcp_2,0
g36,group_2160,1
g36,norC,0
g36,group_1853,0
g36,group_1791,1
g36,ctaE_2,0
g36,group_1694,1
g36,bsdB,0
g36,group_1382,0
g36,glxR_2,0
g36,nirQ,0
g36,group_947,1
g36,nodD2_2,1
g36,group_830,0
g36,group_788,1
g36,yhbU,0
g36,group_384,1
g36,hyuC_3,1
g36,group_100,0
g36,group_59,1
g36,group_47,1
g36,group_6453,1
g36,group_6446,1
g36,group_6420,0
g36,group_6401,1
g36,group_6397,1
g36,group_6327,1
g36,group_6326,1
g36,group_6294,1
g36,group_6274,1
g36,group_6265,1
g36,group_6258,1
g36,group_6250,1
g36,group_6248,1
g36,group_6242,1
g36,acpP_5~~~acpP_2~~~acpP_1,0
g36,group_6225,1
g36,group_6105,0
g36,group_6080,1
g36,group_6053,1
g36,oppD_7~~~oppD_6,1
g36,group_6047,1
g36,group_6046,1
g36,group_6044,1
g36,group_6042,1
g36,group_6026,0
g36,group_5997,1
g36,group_5971,1
g36,group_5970,1
g36,group_5960,1
g36,oppF_3~~~oppF_4~~~oppF_2,1
g36,group_5926,1
g36,sgrR_1~~~hbpA_1,1
g36,group_5882,1
g36,group_5880,1
g36,gsiD_8~~~ddpC_3,1
g36,kmo~~~hpxO,1
g36,ntaA_2~~~ntaA_1,1
g36,group_5815,1
g36,group_5814,1
g36,group_5813,1
g36,group_5812,1
g36,group_5811,1
g36,group_5809,1
g36,group_5806,1
g36,group_5731,0
g36,group_5584,0
g36,group_5545,1
g36,group_5544,1
g36,soxB_4~~~soxB_5,1
g36,soxB_5~~~soxB_4,1
g36,group_5507,1
g36,group_5471,1
g36,group_5470,1
g36,group_5461,0
g36,group_5459,0
g36,group_5450,1
g36,hmp_5~~~hmp_1~~~hmp_3,1
g36,ycdF~~~fabG_15,0
g36,btuD_3~~~btuD_6,1
g36,group_5151,1
g36,group_4989,1
g36,group_4951,1
g36,betA_3~~~betA_2~~~betA_1,1
g36,tdh_5~~~lgoD_1,1
g36,livF_3~~~livF_4~~~livF_1,1
g36,cntB_2~~~gsiC_11~~~gsiC_7,1
g36,group_4632,1
g36,group_4518,1
g36,aroE_4~~~aroE_1,1
g36,group_4262,1
g36,group_4261,1
g36,group_4260,1
g36,group_4257,1
g36,group_4135,0
g36,group_4085,1
g36,group_3978,1
g36,group_3517,1
g36,group_1614,0
g36,mcbR_2,1
g36,fabG_4,1
g36,livH_1,1
g36,ppsC,1
g36,group_660,1
g36,group_570,1
g36,group_425,1
g36,ydbM,1
g36,group_251,1
g36,xsc_1,1
g36,group_6390,1
g36,group_6350,1
g36,group_6290,1
g36,group_6283,1
g36,group_6241,0
g36,group_6223,0
g36,arcB_1~~~ala~~~arcB_2,1
g36,group_6188,1
g36,group_6185,1
g36,group_6181,1
g36,group_6177,1
g36,mltF_1~~~mltF_2,1
g36,group_6161,1
