gene,Hs,Ht,Gst,Gprime_st,D,location,sequence_length,tops
melA,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,435,1374,0
melA_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,435,1374,0
melD_1,0.36434108527131776,0.5155038759689922,0.29323308270676696,0.7134146341463415,0.47560975609756095,554,1020,0
melD_2,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,203,903,0
melD_3,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,16,927,0
melD_4,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,246,909,0
melD_5,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,155,879,0
melD_7,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,55,936,0
melR_1,0.36434108527131776,0.5155038759689922,0.29323308270676696,0.7134146341463415,0.47560975609756095,474,1080,0
melR_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,75,885,0
menE_2,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,1458,2649,0
menF_2,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,647,2190,0
metF,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,522,942,0
metG,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567044,1219,1551,0
metK,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,211,1281,0
metN,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,771,1080,0
metQ,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,450,777,0
metZ_2,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,826,1185,0
mglA_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,26,1587,0
mglA_2,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567044,595,1542,0
mglA_3,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,510,1627,0
mglA_4,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,794,1542,0
mglA_5,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,354,1536,0
mglA_6,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,354,1536,0
mglA_8,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,85,1536,0
mgsA,0.4341085271317829,0.4670542635658914,0.07053941908713694,0.2328767123287671,0.11643835616438354,167,381,0
mhpC,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567044,75,735,0
mhqA,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,58,956,0
mhqD,0.4341085271317829,0.4670542635658913,0.07053941908713672,0.23287671232876644,0.11643835616438317,600,624,0
mhqO_1,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567044,153,933,0
miaA,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,333,918,0
miaB,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,399,1419,0
minC,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,706,751,0
minD,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,294,816,0
minE,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,99,264,0
mlaF,0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,34,807,0
mlc,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,261,1116,0
mltC,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,362,540,0
mltG,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,945,1236,0
mmgB,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,312,873,0
mmgC_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,885,1164,0
mmgC_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,885,1164,0
mmpA,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,999,1125,0
mngR,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,42,729,0
mnmA,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,648,1260,0
mnmC_1,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567044,1104,1131,0
mnmC_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,379,657,0
mnmE,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567044,918,1323,0
mnmG,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,1861,1872,0
moaA,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,1047,1149,0
moaB,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,364,543,0
moaC,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,1,498,0
moaE,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,268,477,0
modA,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567044,376,792,0
moeA,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,1106,1227,0
moeZ,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,355,765,0
motA,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,408,879,0
moxF,0.3488372093023256,0.4244186046511628,0.17808219178082185,0.46428571428571414,0.23214285714285704,1687,1807,0
mprB,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,1212,1398,0
mprF,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,289,2610,0
mrcA_2,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,1838,2454,0
msbA_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,1542,1851,0
msbA_3,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,1193,1794,0
mshA_10,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,52,1152,0
mshA_11,0.36434108527131776,0.5155038759689922,0.29323308270676696,0.7134146341463415,0.47560975609756095,285,1092,0
mshA_13,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,24,2298,0
mshA_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,153,1248,0
mshA_4,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,792,1248,0
mshA_5,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,633,1098,0
mshA_8,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,176,1203,0
mshA_9,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,684,1230,0
mshD,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,453,813,0
msiK_1,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,9,1137,0
msmX_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,336,1089,0
msmX_4,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,855,1071,0
msmX_5,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,814,1065,0
msmX_6,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,402,1110,0
msrA,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,82,654,0
msrA2,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567044,195,597,0
msrB_1,0.36434108527131776,0.5155038759689922,0.29323308270676696,0.7134146341463415,0.47560975609756095,426,444,0
msrP_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,147,663,0
msuE,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,54,558,0
mtaB,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,94,1275,0
mtgA_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,1959,2211,0
mtgA_2,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,189,2253,0
mtgB_1,0.4573643410852713,0.5203488372093023,0.12104283054003716,0.397959183673469,0.2321428571428569,450,1536,0
mtgB_2,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,348,1572,0
mtgB_3,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,1140,1545,0
murB,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,153,975,0
murE,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,1099,1461,0
murF,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567044,1317,1434,0
murG_1,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,1039,1125,0
murG_2,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,1039,1125,0
murI,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,212,816,0
mutS,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,73,2748,0
mutY,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,965,1179,0
nadE_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,46,1008,0
nadE_2,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,45,1683,0
nagC_1,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567044,252,1209,0
nagC_3,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,362,1230,0
nagC_4,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,1170,1305,0
nagK_1,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,601,714,0
nagL_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,384,612,0
nagR_2,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,50,765,0
nagZ,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,18,1035,0
naiP,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567044,51,1314,0
nanA,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,362,909,0
nanK_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,543,1294,0
nanK_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,543,1294,0
nanR_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,48,810,0
nanR_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,88,702,0
nanR_3,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,34,771,0
nanR_4,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,6,714,0
nanR_5,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,66,861,0
nanR_6,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,123,865,0
nanT,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,1770,1890,0
napC,0.36434108527131776,0.5155038759689922,0.29323308270676696,0.7134146341463415,0.47560975609756095,687,702,0
napD,0.36434108527131776,0.5155038759689922,0.29323308270676696,0.7134146341463415,0.47560975609756095,178,288,0
napF,0.36434108527131776,0.5155038759689922,0.29323308270676696,0.7134146341463415,0.47560975609756095,55,502,0
narL,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,78,636,0
narT,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,280,1275,0
nasA,0.4341085271317829,0.4670542635658913,0.07053941908713672,0.23287671232876644,0.11643835616438317,280,2660,0
nasD,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,1041,2463,0
ndhB_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,630,1761,0
ndhB_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,693,1440,0
ndhB_3,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,1443,1996,0
ndhB_4,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567044,378,2979,0
ndhI,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,456,636,0
ndhJ,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,411,549,0
ndhM,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,1541,2358,0
ndk,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,39,423,0
ndvA,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,1642,1881,0
ndvB_2,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,981,8615,0
ndvB_3,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,981,8615,0
nemA,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,331,1122,0
neo,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567044,729,822,0
nepI_1,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,963,1209,0
nepI_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,225,1206,0
nepI_3,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,168,375,0
nfdA_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,17,1986,0
nfdA_2,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567044,469,1626,0
ngcG_2,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,29,942,0
ngcG_3,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,457,867,0
ngcG_4,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,549,840,0
ngcG_5,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,191,969,0
nifA,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,1185,1626,0
nifD_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,60,1503,0
nifK_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,312,1542,0
nimR,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,456,816,0
nirQ,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,390,819,0
nit1,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,627,858,0
nnr,0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,68,1473,0
noc_1,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,73,1101,0
noc_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,525,1002,0
noc_4,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,73,1101,0
noc_5,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,73,1101,0
noc_7,0.36434108527131776,0.5155038759689922,0.29323308270676696,0.7134146341463415,0.47560975609756095,420,1023,0
nodD2_3,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567044,747,1023,0
nodM_1,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567044,1208,1827,0
novN,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567044,411,1833,0
nqo1,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,47,1305,0
nqo2_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,393,510,0
nqo2_2,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,534,822,0
nqo3,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,1512,2082,0
nqo4,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,138,1215,0
nqo5,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,402,606,0
nqo6,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,138,504,0
nqo7,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,243,366,0
nqrF_2,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567044,1557,1677,0
nrdR,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,178,474,0
nreC,0.36434108527131776,0.5155038759689922,0.29323308270676696,0.7134146341463415,0.47560975609756095,111,720,0
nspC,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,272,1098,0
nsrR_2,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567044,219,507,0
ntaA_1,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567044,516,1350,0
nthB,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,621,660,0
nudG,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,8,408,0
nudL,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,168,633,0
nuoB,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,402,579,0
nuoD,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,186,1191,0
nuoH_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,207,987,0
nuoJ_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,72,502,0
nuoK_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,36,303,0
nuoL_1,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,821,1464,0
nuoL_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,1443,1996,0
nuoM_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,829,1476,0
nuoM_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,829,1476,0
nuoN,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567044,867,1443,0
nusB,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567044,170,483,0
nusG_2,0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,83,552,0
nusG_3,0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,83,552,0
oat2,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,210,1242,0
oatA,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,298,1134,0
occP_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,126,768,0
occP_4,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,358,774,0
ocd,0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,96,1050,0
odh,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,450,1080,0
ogt_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,60,552,0
ogt_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,60,552,0
ohrB_1,0.36434108527131776,0.5155038759689922,0.29323308270676696,0.7134146341463415,0.47560975609756095,319,417,0
oiaX,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,21,1257,0
olsG,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,531,603,0
ompA,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,252,1029,0
ompR_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,74,738,0
ompR_3,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567044,660,720,0
oppA_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,8,1599,0
oppB,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,9,924,0
oppD_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,452,987,0
oppD_6,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,374,1029,0
oppD_8,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,87,834,0
oppF_1,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567044,119,798,0
oppF_3,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,153,981,0
opuAB,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,766,847,0
oqxB5,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,2295,3276,0
oqxB7,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,1375,3177,0
osmX,0.36434108527131776,0.5155038759689922,0.29323308270676696,0.7134146341463415,0.47560975609756095,58,891,0
osmY,0.36434108527131776,0.5155038759689922,0.29323308270676696,0.7134146341463415,0.47560975609756095,703,756,0
otnC,0.36434108527131776,0.5155038759689922,0.29323308270676696,0.7134146341463415,0.47560975609756095,247,678,0
otnI,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,401,777,0
otnK,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,268,1281,0
otsB,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567044,268,799,0
ousW_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,762,858,0
oxyR_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,269,909,0
oxyR_3,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,97,954,0
oxyR_4,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,321,897,0
paaA,0.36434108527131776,0.5155038759689922,0.29323308270676696,0.7134146341463415,0.47560975609756095,558,1002,0
paaB,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,4,285,0
paaC,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,222,786,0
paaD,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,76,525,0
paaE,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,84,1077,0
paaG_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,26,792,0
paaJ,0.4573643410852713,0.5203488372093023,0.12104283054003716,0.397959183673469,0.2321428571428569,549,1203,0
paaX,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,108,918,0
paaZ_2,0.36434108527131776,0.5155038759689922,0.29323308270676696,0.7134146341463415,0.47560975609756095,303,462,0
pal_1,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,111,1263,0
panB_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,531,822,0
paoA_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,507,660,0
paoA_2,0.36434108527131776,0.5155038759689922,0.29323308270676696,0.7134146341463415,0.47560975609756095,81,636,0
paoB_2,0.36434108527131776,0.5155038759689922,0.29323308270676696,0.7134146341463415,0.47560975609756095,935,951,0
parA,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,75,795,0
parB,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,68,891,0
parC,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,327,2277,0
pat_2,0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,232,610,0
pbpC,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,240,2130,0
pbuE,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,228,1185,0
pcaF,0.4573643410852713,0.5203488372093023,0.12104283054003716,0.397959183673469,0.2321428571428569,549,1203,0
