gene,Hs,Ht,Gst_est,Gprime_st,D_het,D_mean,n_snps,sequence_length,tops
golD_1,0.3217054263565891,0.36918604651162784,0.1286089238845144,0.33599999999999985,0.1399999999999999,NA,4,765,0
nagC_3,0.3217054263565891,0.36918604651162784,0.1286089238845144,0.33599999999999985,0.1399999999999999,NA,4,1230,0
paoA_2,0.3863049095607235,0.4362080103359173,0.11440207330618284,0.3345563909774435,0.16263157894736835,NA,6,636,0
ald2_1,0.22325581395348837,0.2616279069767442,0.14666666666666675,0.3293413173652696,0.0988023952095809,0.06174558960074283,5,717,0
bioN,0.22325581395348837,0.2616279069767442,0.14666666666666675,0.3293413173652696,0.0988023952095809,0.06174558960074283,5,606,0
lsrB_2,0.22325581395348837,0.2616279069767442,0.14666666666666675,0.3293413173652696,0.0988023952095809,0.06174558960074283,5,993,0
cdhR_1,0.2563676633444075,0.297826688815061,0.13920520567046282,0.3286436493318187,0.11150409530901,0.07658955851972751,14,993,0
alsB,0.19961240310077516,0.2352228682170542,0.15139031925849636,0.32855280312907414,0.08898305084745757,0.02380597237552563,4,960,0
fixP_1,0.24090638044126417,0.28070960047704246,0.14179500796601205,0.3271956009426559,0.104870384917518,0.0728353140916807,13,882,0
mcm,0.2517829457364341,0.2925581395348838,0.1393746687864337,0.3269788644840452,0.1089929548280151,NA,25,1701,0
bfr,0.4031007751937984,0.4515503875968993,0.10729613733905598,0.32467532467532517,0.1623376623376626,NA,2,486,0
arg,0.3255813953488372,0.37112403100775193,0.12271540469973898,0.32413793103448285,0.13505747126436787,NA,3,925,0
gstB_2,0.2961240310077519,0.33972868217054275,0.1283513976041076,0.3232139436889493,0.1238986784140973,NA,5,621,0
gstB_3,0.2961240310077519,0.33972868217054275,0.1283513976041076,0.3232139436889493,0.1238986784140973,NA,5,621,0
mnmG,0.2067183462532299,0.24224806201550383,0.14666666666666678,0.3224755700325735,0.08957654723127043,0.02511516122571582,6,1872,0
thlA,0.2793466223698782,0.3212209302325582,0.1303598362421894,0.3200594522083603,0.11621206300422612,NA,28,1191,0
bhbA_2,0.24031007751937983,0.27848837209302335,0.13709116214335457,0.3174006444683144,0.10051020408163294,0.09140550807217492,5,462,0
paaJ,0.29934406678592723,0.341979725700656,0.12467306015693132,0.31642553191489414,0.1217021276595747,NA,39,1203,0
pcaF,0.29934406678592723,0.341979725700656,0.12467306015693132,0.31642553191489414,0.1217021276595747,NA,39,1203,0
naiP,0.25488372093023254,0.2941085271317831,0.13336847654190878,0.31585518102372145,0.10528506034124058,NA,25,1314,0
lysDH,0.18604651162790692,0.21802325581395343,0.14666666666666672,0.31428571428571433,0.07857142857142857,0.01807802093244515,4,1143,0
aaeA_2,0.22838401908169348,0.26483303518187246,0.13763017168589953,0.3135749284751231,0.09447449768160764,0.03537172136406819,26,1230,0
pdeA,0.2203765227021041,0.25602159468438535,0.13922681805893475,0.31351461038961015,0.09144176136363628,NA,14,801,0
dipZ,0.3049095607235142,0.34689922480620156,0.12104283054003724,0.3106744556558683,0.120817843866171,0.092153312670697,3,1779,0
yejF_1,0.2489233419465977,0.28649870801033583,0.1311537016159338,0.3087483617300129,0.1000573394495412,NA,9,1603,0
yejF_2,0.2489233419465977,0.28649870801033583,0.1311537016159338,0.3087483617300129,0.1000573394495412,NA,9,1603,0
hisC_1,0.15956072351421183,0.1874192506459947,0.14864282636794474,0.30795169968510555,0.06629515757109906,0.01498509546955972,12,1113,0
fdxA,0.3565891472868217,0.400516795865633,0.1096774193548386,0.3072289156626503,0.13654618473895566,0.03690851735015746,3,339,0
yecS_1,0.22652885443583115,0.2614125753660637,0.1334431630971994,0.3044265033407573,0.09020044543429843,0.05713156303771569,9,666,0
cpo_4,0.23720930232558135,0.2727713178294573,0.13037300177619887,0.3024060646011864,0.09324186991869912,NA,20,828,0
cpo_1,0.23720930232558135,0.2727713178294573,0.13037300177619887,0.3024060646011864,0.09324186991869912,NA,20,828,0
gsiD_2,0.2351421188630491,0.2703488372093024,0.13022700119474345,0.301289926289927,0.09206081081081108,0.08093903293622999,3,918,0
paaA,0.22252621979024165,0.2558709530323757,0.13031855647137452,0.2965853173616981,0.08577712609970678,0.0572787293305757,17,1002,0
vibB,0.2639182522903453,0.3005197322057788,0.1217939322878502,0.2949962618531533,0.0994494973671616,0.06493075075382022,22,681,0
pta_2,0.2937123169681309,0.33204134366925053,0.11543450064850824,0.2930487804878044,0.10853658536585344,NA,9,993,0
doeB,0.21860465116279068,0.250968992248062,0.12895752895752904,0.29236694677871167,0.08283730158730164,0.05789320951828209,15,1005,0
btuD_4,0.21877691645133504,0.2505921619293712,0.1269602577873255,0.2884125291449022,0.08144983461962516,0.04871962654861155,18,1800,0
noc_4,0.21148255813953487,0.24246002906976744,0.12776320719370554,0.28734693877551026,0.07857142857142858,0.05446042205286051,32,1101,0
noc_5,0.21148255813953487,0.24246002906976744,0.12776320719370554,0.28734693877551026,0.07857142857142858,0.05446042205286051,32,1101,0
noc_1,0.21148255813953487,0.24246002906976744,0.12776320719370554,0.28734693877551026,0.07857142857142858,0.05446042205286051,32,1101,0
rbsA_8,0.22420989862850327,0.25633571854502085,0.12532712997964524,0.28711247758134767,0.0828209069946195,0.05787165031819849,13,1527,0
melR_1,0.22314507198228128,0.2544296788482835,0.12295973884657244,0.2818959372772632,0.08054169636493234,0.05736209670047197,14,1080,0
afr_1,0.3749119097956307,0.41472868217054265,0.09600679694137644,0.2802705749718153,0.12739571589627968,NA,33,1029,0
iolG_16,0.3749119097956307,0.41472868217054265,0.09600679694137644,0.2802705749718153,0.12739571589627968,NA,33,1029,0
mnmC_1,0.22868217054263565,0.26017441860465124,0.12104283054003752,0.2799712849964112,0.08165829145728665,0.07080459770114951,2,1131,0
nqrF_2,0.22868217054263565,0.26017441860465124,0.12104283054003752,0.2799712849964112,0.08165829145728665,0.07080459770114951,2,1677,0
pphA,0.22868217054263565,0.26017441860465124,0.12104283054003752,0.2799712849964112,0.08165829145728665,0.07080459770114951,2,660,0
rpoB,0.22868217054263565,0.26017441860465124,0.12104283054003752,0.2799712849964112,0.08165829145728665,0.07080459770114951,2,4143,0
sdaA,0.22868217054263565,0.26017441860465124,0.12104283054003752,0.2799712849964112,0.08165829145728665,0.07080459770114951,2,1401,0
siaP_2,0.22868217054263565,0.26017441860465124,0.12104283054003752,0.2799712849964112,0.08165829145728665,0.07080459770114951,2,975,0
yteT_2,0.22868217054263565,0.26017441860465124,0.12104283054003752,0.2799712849964112,0.08165829145728665,0.07080459770114951,2,1290,0
lfrA,0.21705426356589144,0.24741602067183469,0.12271540469973924,0.2792079207920799,0.07755775577557779,0.03322147651006692,3,1545,0
bdcA,0.21705426356589147,0.24741602067183463,0.12271540469973892,0.27920792079207923,0.07755775577557757,0.05671373069269404,9,747,0
noc_7,0.4031007751937984,0.44321705426356595,0.09051158723218204,0.27810120913569225,0.13441558441558463,NA,5,1023,0
dapA_3,0.1770025839793281,0.20308462532299731,0.12842942345924438,0.2765805622948477,0.06338304552590256,NA,12,963,0
pgrR_3,0.3152454780361757,0.35206718346253224,0.10458715596330263,0.27654986522911024,0.10754716981132063,0.03376762595860454,6,933,0
idnD,0.2203765227021041,0.2500692137320044,0.11873789094934956,0.27227393617021267,0.07617187499999997,0.05497224060063863,14,1044,0
caiC,0.2520815389032443,0.2834481768590297,0.11066092681691608,0.2664333295698326,0.08387715930902144,NA,27,1635,0
napC,0.3660637381567614,0.40293927648578814,0.09151636606546434,0.2645165903890162,0.1163383152173914,NA,18,702,0
COQ3_2,0.3062015503875969,0.3406007751937984,0.1009957325746798,0.264432029795158,0.0991620111731842,0.02598267821452345,2,795,0
gnl,0.3062015503875969,0.3406007751937984,0.1009957325746798,0.264432029795158,0.0991620111731842,0.02598267821452345,2,912,0
lutR_8,0.25503875968992246,0.28585271317829464,0.1077966101694918,0.26124103181992503,0.0827263267429763,0.047977070698679,10,753,0
ycjG,0.251937984496124,0.28221899224806196,0.1072961373390558,0.2590673575129534,0.08095854922279792,NA,4,984,0
dxr,0.2222222222222222,0.25000000000000006,0.11111111111111135,0.2571428571428577,0.0714285714285716,0.06292563334241356,3,1176,0
pucG,0.4263565891472868,0.46317829457364346,0.07949790794979093,0.25675675675675713,0.1283783783783786,NA,3,1116,0
doeA_1,0.21395348837209305,0.24031007751937983,0.10967741935483866,0.25147928994082835,0.06706114398422088,0.05449330783938817,15,1182,0
yfdE,0.2631352282515073,0.2924472437553833,0.10023009664058904,0.24726168801954343,0.07955873758036236,NA,72,1161,0
ycjO_1,0.2189922480620155,0.24491279069767444,0.1058358061325421,0.24508493987402188,0.06637717121588094,0.05960905748016262,4,882,0
bioF,0.2015503875968992,0.2257751937984496,0.10729613733905598,0.24271844660194208,0.06067961165048553,0.02454444031238362,2,1413,0
greB,0.2015503875968992,0.2257751937984496,0.10729613733905598,0.24271844660194208,0.06067961165048553,0.02454444031238362,4,483,0
nfdA_2,0.2015503875968992,0.2257751937984496,0.10729613733905598,0.24271844660194208,0.06067961165048553,0.02454444031238362,4,1626,0
nodD2_3,0.2015503875968992,0.2257751937984496,0.10729613733905598,0.24271844660194208,0.06067961165048553,0.02454444031238362,2,1023,0
potA_10,0.2015503875968992,0.2257751937984496,0.10729613733905598,0.24271844660194208,0.06067961165048553,0.02454444031238362,2,1143,0
ybhR,0.2015503875968992,0.2257751937984496,0.10729613733905598,0.24271844660194208,0.06067961165048553,0.02454444031238362,2,1113,0
pntAA,0.17275747508305642,0.1935215946843853,0.10729613733905569,0.2342704149933063,0.05020080321285133,0.01593577761802048,7,1191,0
frcA_6,0.4341085271317829,0.4670542635658914,0.07053941908713694,0.2328767123287671,0.11643835616438354,0.11643835616438354,1,768,0
mgsA,0.4341085271317829,0.4670542635658914,0.07053941908713694,0.2328767123287671,0.11643835616438354,0.11643835616438354,1,381,0
ftsZ_1,0.4341085271317829,0.4670542635658913,0.07053941908713672,0.23287671232876644,0.11643835616438317,0.11643835616438317,1,1038,0
dgdA,0.28527131782945736,0.31346899224806213,0.08995363214837747,0.23094016189619676,0.07890455531453394,NA,20,1368,0
dapA_1,0.20413436692506456,0.2270671834625323,0.10099573257468009,0.23051948051948085,0.05762987012987021,0.02972845437776141,3,963,0
dapA_5,0.20413436692506456,0.2270671834625323,0.10099573257468009,0.23051948051948085,0.05762987012987021,0.02972845437776141,3,963,0
dhmA,0.19219460037423144,0.2139133921411387,0.10153077163386444,0.2282045487562752,0.05377233620119127,NA,29,1047,0
dhmA_1,0.19219460037423144,0.2139133921411387,0.10153077163386444,0.2282045487562752,0.05377233620119127,NA,29,1047,0
yahB,0.436046511627907,0.4680232558139535,0.06832298136645963,0.2268041237113402,0.1134020618556701,0.02957198443579772,4,924,0
oppF_1,0.21414728682170545,0.23728197674418605,0.09749872383869326,0.226091245376079,0.05887792848335391,0.05524168236032646,16,798,0
tktA_1,0.17192691029900323,0.19161821705426343,0.10276322918547937,0.22506957492194868,0.04755934470076888,NA,28,2088,0
COQ5_1,0.2054263565891473,0.2277131782945737,0.09787234042553208,0.2243902439024393,0.05609756097560985,0.03323860570524105,4,822,0
nagC_1,0.2054263565891473,0.2277131782945737,0.09787234042553208,0.2243902439024393,0.05609756097560985,0.03323860570524105,4,1209,0
thiC,0.2108769379844961,0.23304263565891473,0.09511434511434516,0.22012623929080463,0.05617805065234078,0.05002576876825287,64,1833,0
ugpA,0.21253229974160204,0.23473837209302328,0.09459924320605448,0.2194975943950516,0.05639868744872854,0.05392471549460172,12,882,0
hisD_1,0.4478897502153315,0.47857450473729546,0.06411698537682804,0.21826691249468216,0.11115444617784738,NA,9,1329,0
sgrR_1,0.19224806201550385,0.2127906976744186,0.09653916211293274,0.21798738689333727,0.05086372360844537,0.02121913580246898,5,1488,0
ydcV_3,0.2115823073415413,0.2332421340629275,0.0928641251221896,0.21555367709213857,0.05494505494505492,0.0531789559211863,17,831,0
hpsN_1,0.2073643410852713,0.22868217054263565,0.09322033898305088,0.21515892420537905,0.05378973105134476,0.04039255972547038,8,1308,0
dasC_5,0.4400715563506261,0.47003577817531306,0.06374881065651761,0.21405750798722045,0.10702875399361024,0.02890241048443721,13,828,0
ntaA_1,0.21114802510151345,0.23255813953488372,0.09206349206349214,0.21373420683200767,0.05428170332241464,0.05284486421124877,21,1350,0
fadJ_1,0.21517500587268024,0.23637538172421893,0.08968944099378892,0.20974699367924385,0.05402574079616887,0.04858227547751807,33,1329,0
fadB,0.21517500587268024,0.23637538172421893,0.08968944099378892,0.20974699367924385,0.05402574079616887,0.04858227547751807,33,1329,0
fadJ_2,0.21517500587268024,0.23637538172421893,0.08968944099378892,0.20974699367924385,0.05402574079616887,0.04858227547751807,33,1329,0
aat,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,615,0
actIII,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,13,831,0
acxA,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,8,2130,0
acxC,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,9,498,0
acyP,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,5,285,0
agpA_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,26,2082,0
amiC_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,8,1293,0
amn,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,1503,0
araB_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,1593,0
araB_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,1593,0
araQ_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,11,849,0
argO,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,7,613,0
aroE_3,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,861,0
atpF_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,615,0
bkdA2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,1068,0
braC,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,12,1173,0
cckA,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,2649,0
ccpA_5,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,12,960,0
ccpA_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,12,960,0
chvE,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,1068,0
clsA,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,1464,0
cof,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,753,0
comR_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,7,624,0
cydB,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,1005,0
dadA_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,19,978,0
dasC_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,8,864,0
dasC_3,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,831,0
dctA,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,20,1365,0
dctB_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,25,1863,0
dctD_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,34,1359,0
dctD_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,34,1359,0
ddpC_8,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,969,0
dppC_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,969,0
degA_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,2,1035,0
dgoD_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,9,1149,0
dgoK1_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,4,942,0
dppB_3,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,42,978,0
dppB_7,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,42,978,0
eryB_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,1734,0
fabG_8,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,766,0
fadD_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,6,1548,0
lcfB_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,6,1548,0
fghA_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,4,831,0
flhA_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,1129,0
galE_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,8,987,0
gbpR_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,3,951,0
gci_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,7,1170,0
ggt_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,30,1779,0
ghrA_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,960,0
glnM,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,4,663,0
tcyB_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,4,663,0
glnP,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,8,663,0
glnQ_3,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,6,786,0
gno_3,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,9,768,0
gph_4,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,783,0
gph_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,783,0
groL2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,1629,0
gsiA_4,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,9,1674,0
gsiC_3,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,6,948,0
hcaT,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,1224,0
hemE,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,1032,0
hisC_4,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,1056,0
hpr,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,9,1008,0
hslU,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,1309,0
hypBA1_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,5,1923,0
ispH,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,1011,0
kipR,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,2,852,0
kup_3,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,2,390,0
lacE,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,13,1275,0
lacF_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,5,918,0
leuD,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,606,0
ligC,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,2,1068,0
livF_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,11,696,0
livF_3,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,11,726,0
livF_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,11,726,0
livH_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,2,864,0
lptB_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,9,753,0
lpxA,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,2,813,0
lrpC_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,495,0
lsrD,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,7,999,0
lsrF,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,4,843,0
lsrR,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,4,1005,0
maiA,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,8,786,0
malK_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,6,1134,0
mauC,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,9,318,0
melA,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,13,1374,0
melA_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,13,1374,0
melD_7,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,936,0
mglA_4,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,5,1542,0
mnmC_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,2,657,0
moaA,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,2,1149,0
moaB,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,543,0
moaC,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,498,0
moeA,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,1227,0
msbA_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,1851,0
msrP_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,3,663,0
msuE,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,3,558,0
nagL_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,612,0
nanR_4,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,12,714,0
nanR_5,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,6,861,0
ndhI,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,3,636,0
ndhJ,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,549,0
nepI_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,14,1206,0
nqo2_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,510,0
nqo4,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,4,1215,0
nqo6,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,504,0
nuoH_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,7,987,0
nuoJ_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,4,502,0
nuoK_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,303,0
nuoM_2,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,2,1476,0
nuoM_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,2,1476,0
occP_1,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,1,768,0
oiaX,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,8,1257,0
paaB,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,3,285,0
paaD,0.20930232558139533,0.2296511627906977,0.0886075949367089,0.20588235294117657,0.05147058823529413,0.05147058823529414,14,525,0
